347 2557
25 282 7432
282 40 -1498
40 197 -1064
197 167 6253
167 132 2331
132 281 -4643
281 135 -3930
135 18 9165
18 316 -5403
316 7 -1341
7 285 1192
285 341 -3700
341 102 -6437
102 82 4265
82 168 -326
168 21 1861
21 159 -3046
159 114 -4373
114 129 -453
129 61 850
61 41 -3255
41 27 -8798
27 292 6348
292 163 -3718
163 153 -5410
153 263 3515
263 344 -5094
344 230 7498
230 185 323
185 172 6504
172 327 -2404
327 305 -6232
305 67 378
67 271 -9931
271 35 -8641
35 315 1988
315 291 -1441
291 68 5693
68 235 8992
235 119 -6065
119 146 -9075
146 103 -4738
103 318 2105
318 151 -624
151 72 164
72 275 971
275 209 -2592
209 241 -1483
241 247 586
247 9 -479
9 136 5228
136 182 -8377
182 308 5103
308 191 -4900
191 326 -9574
326 226 -7934
226 200 -2795
200 97 -566
97 203 -7729
203 288 5251
288 54 5263
54 251 -4448
251 290 -9314
290 298 1666
298 194 2185
194 300 -3060
300 228 -564
228 51 6050
51 75 73
75 269 7659
269 85 4563
85 152 5383
152 45 7189
45 221 3227
221 6 -2876
6 201 -601
201 250 5365
250 234 5876
234 213 7472
213 216 -1532
216 249 6234
249 223 1651
223 94 -1751
94 192 -7463
192 267 -6208
267 11 2359
11 242 -3100
242 155 -6157
155 143 2287
143 100 8751
100 105 -1886
105 20 6466
20 289 -4728
289 180 -9741
180 47 -3025
47 312 1584
312 214 -3522
214 117 -1869
117 160 -3990
160 268 -6351
268 58 -8862
58 22 -8883
22 212 8615
212 28 1436
28 3 -508
3 127 739
127 145 -5647
145 134 1945
134 101 -9993
101 337 2955
337 142 596
142 287 -2277
287 311 -395
311 266 9257
266 177 -5990
177 92 3888
92 29 -2654
29 301 -7974
301 272 -4877
272 334 -7178
334 12 -8363
12 183 1490
183 299 6715
299 36 -112
36 42 -2156
42 19 -5367
19 156 1559
156 195 -806
195 84 2112
84 140 178
140 173 6272
173 46 -9831
46 277 2097
277 37 4300
37 23 -4285
23 111 6583
111 217 -4669
217 166 2428
166 207 -1912
207 13 6157
13 149 2705
149 240 1786
240 265 -3758
265 43 545
43 225 8864
225 202 -2901
202 215 -5274
215 274 -9389
274 307 3616
307 10 -4017
10 261 4879
261 317 8467
317 90 -8786
90 222 2428
222 87 -4223
87 56 6133
56 309 2717
309 32 -1717
32 273 -1731
273 336 -2649
336 321 -8969
321 320 -5007
320 108 7765
108 157 5634
157 328 -1697
328 278 2737
278 169 9169
169 229 -6433
229 259 -8104
259 122 -7857
122 74 -6096
74 199 -340
199 179 -7381
179 165 4776
165 323 -4621
323 296 6687
296 50 -6427
50 324 -9151
324 4 -1194
4 339 -4949
339 175 6527
175 248 -1059
248 2 -7008
2 133 6801
133 256 2211
256 113 -5517
113 64 -4642
64 120 8760
120 325 -8757
325 190 9183
190 343 7979
343 187 -8993
187 104 3179
104 144 7544
144 178 -4078
178 14 1939
14 276 -3278
276 131 -5214
131 208 -6217
208 148 -3843
148 59 8845
59 239 1253
239 246 -9197
246 162 -3587
162 71 -5010
71 5 7165
5 257 -6754
257 333 -4771
333 15 8523
15 286 -1837
286 137 5938
137 224 4191
224 150 7785
150 313 -7092
313 210 -4978
210 237 2104
237 125 4442
125 39 -6367
39 98 632
98 26 -9567
26 161 5317
161 188 2607
188 322 1991
322 297 -9396
297 65 2661
65 138 943
138 95 -1473
95 112 -8844
112 48 2100
48 174 7176
174 109 -4130
109 331 9144
331 16 -8310
16 270 -6268
270 96 -9865
96 38 553
38 245 -1632
245 33 -2975
33 233 -4483
233 211 -6494
211 302 7130
302 80 -4087
80 123 -7998
123 44 -4808
44 284 2405
284 139 6564
139 254 -4736
254 262 2449
262 189 189
189 78 1228
78 164 -6408
164 342 -3238
342 346 -5389
346 81 6657
81 205 -1350
205 184 372
184 310 -9492
310 124 7518
124 232 8484
232 279 2766
279 335 -5811
335 306 -532
306 314 -2290
314 303 1113
303 171 -6059
171 34 -6155
34 79 -1627
79 329 -6376
329 106 -916
106 260 796
260 30 2134
30 181 9878
181 121 5275
121 17 -2581
17 253 -306
253 24 4317
24 130 -1284
130 93 -9651
93 55 -6017
55 204 -1372
204 193 3124
193 280 605
280 255 5190
255 219 -7544
219 319 2109
319 31 575
31 128 -501
128 252 7263
252 86 -8087
86 99 -5650
99 264 -3415
264 126 -1879
126 198 9891
198 91 -1483
91 77 3086
77 176 -3865
176 294 504
294 53 9537
53 220 -5659
220 69 1809
69 141 -457
141 293 -554
293 238 -5454
238 243 962
243 340 -4235
340 83 5218
83 62 2366
62 57 -9225
68 25 -1873
25 283 356
283 110 -9674
110 216 7298
216 135 -571
135 257 -6795
257 42 3212
42 137 -4416
244 170 -2837
244 74 -7689
74 20 2937
20 135 4398
135 126 -4431
126 273 -1708
273 170 -7047
119 74 8518
119 66 -8549
66 304 -6997
304 314 -8672
314 183 -4287
183 84 -4500
84 175 6609
175 156 6976
156 74 3723
302 243 -4507
302 236 -4597
236 35 5735
35 24 -8683
24 318 7705
318 308 2644
308 103 -8610
103 85 3679
85 21 2732
21 101 3531
101 317 -2418
317 309 9808
309 287 5815
287 150 -272
150 227 -758
227 332 -2305
332 46 8867
46 20 -4707
20 138 5041
138 228 -1445
228 176 -7242
176 269 9836
269 327 8008
327 238 -1589
238 108 45
108 187 -4710
187 314 -8824
314 4 2065
4 202 -3477
202 276 -6133
276 209 3795
209 239 1108
239 343 -6991
343 151 2126
151 100 2605
100 233 3358
233 248 -1041
248 273 4610
273 83 3049
83 153 -317
153 131 1465
131 121 3769
121 9 9409
9 91 -4221
91 56 -1347
56 261 -7876
261 333 1514
333 189 -238
189 76 3156
76 15 -4913
15 10 6983
10 330 9750
330 13 -3785
13 54 663
54 159 5597
159 315 -6448
315 26 -3883
26 280 -2439
280 296 -1401
296 294 -3841
294 291 258
291 63 548
63 29 2282
29 304 -4383
304 293 1170
293 107 6706
107 152 3756
152 22 -7620
22 110 -8506
110 260 9451
260 289 -1311
289 78 -8548
78 342 -6395
342 241 2123
241 30 -2138
30 301 -6147
301 190 -3089
190 68 -315
68 266 178
266 195 1452
195 340 -594
340 282 -728
282 285 8777
285 77 -1079
77 160 -5170
160 165 -8479
165 223 -7437
223 231 3216
231 43 655
43 220 2176
220 31 -4243
31 96 3512
96 49 -2727
49 99 4831
99 320 -6050
320 79 7098
79 57 -9425
57 252 1
252 81 -9652
81 25 -9674
25 345 -4026
345 109 -6632
109 69 -7633
69 171 5011
171 133 5432
133 306 -1430
306 337 1831
337 119 -1049
119 168 7412
168 62 2900
62 240 7498
240 27 6934
27 102 -6695
102 58 -9329
58 163 769
163 344 8765
344 322 -5757
322 194 -2926
194 267 339
267 193 -7631
193 262 1412
262 251 -5928
251 205 1570
205 61 -1053
61 64 5751
64 155 9284
155 328 -7947
328 70 2279
70 199 2001
199 338 -6590
338 170 1909
170 44 -2122
44 48 -8680
48 164 -4976
164 210 1820
210 222 -2959
222 97 6169
97 323 -2531
323 132 -8662
132 115 5798
115 60 -1995
60 93 6416
93 16 -7814
16 128 -7272
128 179 -2052
179 232 9260
232 37 -6635
37 87 5178
87 23 6653
23 52 1683
52 271 -1498
271 278 -8900
278 303 3547
303 346 -6808
346 135 -1138
135 186 -6743
186 341 -9564
341 272 -6598
272 181 760
181 174 -6992
174 141 863
141 140 6110
140 235 5263
235 257 -1086
257 161 -9756
161 72 -2757
72 74 -466
74 188 -8965
188 201 -3087
201 8 -7348
8 290 -9063
290 226 -7675
226 250 -2439
250 3 -8190
3 246 -7829
246 307 6009
307 207 -8929
207 212 -8280
212 7 -4657
7 55 8328
55 144 5284
144 73 -6133
73 94 -8622
94 215 -5383
215 217 -3139
217 255 5561
255 166 -7783
166 53 -2957
53 268 -2903
268 33 -6391
33 175 -8241
175 34 -9283
34 208 -2782
208 123 -3876
123 142 -7166
142 203 -8413
203 213 6481
213 218 -5758
218 112 -5553
112 98 6684
98 313 8935
313 183 -3200
183 124 9082
124 59 -2037
59 65 -4023
65 5 3120
5 184 -5405
184 288 771
288 321 -4949
321 229 -886
229 249 -4458
249 329 -5650
329 277 -8383
277 258 -2622
258 197 -1951
197 300 -3985
300 334 1330
334 297 -9486
297 254 2891
254 51 -8666
51 242 -242
242 80 3257
80 40 7651
40 169 -9739
169 106 -1471
106 259 -3516
259 122 -4586
122 177 1089
177 82 2024
82 111 1004
111 339 -826
339 84 -2277
84 336 -7388
336 156 -4096
156 18 -4009
18 173 -9121
173 224 -1363
224 127 -4220
127 312 3051
312 120 1660
120 145 9672
145 305 7514
305 219 -4367
219 149 -6347
149 137 -6308
137 117 -5407
117 113 -9798
113 196 744
196 105 3265
105 45 -4837
45 274 -6100
274 283 -8563
283 200 698
200 126 5395
126 279 -6982
279 247 6081
247 158 -3099
158 206 -8162
206 295 -1676
295 286 -2492
286 12 -111
12 281 -7167
281 180 -6150
180 256 -4225
256 264 -5969
264 136 -3500
136 182 5783
182 298 746
298 47 -9748
47 243 2150
8 176 6305
8 199 -4342
199 176 -7387
185 271 -9409
185 56 -5671
56 258 -6469
258 238 -3687
238 181 -9116
181 170 2558
170 246 5322
246 239 8206
239 263 -2241
263 96 8001
96 312 5770
312 275 -5005
275 193 9915
193 153 -5746
153 26 -9244
26 281 -6911
281 236 -1476
236 44 -2553
44 219 -2366
219 89 9128
89 251 -5436
251 222 6199
222 160 759
160 84 -5887
84 310 5208
310 14 -861
14 18 -609
18 140 -3901
140 209 3007
209 283 2242
283 207 -7033
207 6 -3206
6 315 875
315 278 -3889
278 316 -7056
316 46 -8811
46 110 -8933
110 80 -6692
80 266 7440
266 105 3262
105 272 8383
272 164 4808
164 330 -4870
330 97 -8656
97 59 6430
59 232 1204
232 234 -7265
234 214 -3836
214 53 -5163
53 248 -8429
248 156 -2795
156 143 8588
143 172 -9887
172 235 -8831
235 107 8631
107 339 -9500
339 134 1599
134 344 2134
344 184 6957
184 201 9222
201 42 -8367
42 67 7706
67 304 -1747
304 22 9565
22 336 7556
336 218 -8165
218 5 -3166
5 174 956
174 319 -8560
319 242 -4676
242 230 -4404
230 142 -6097
142 322 -1600
322 300 -3919
300 324 -9592
324 198 -5230
198 13 -5102
13 269 -6808
269 216 5842
216 318 -95
318 167 3617
167 111 -2326
111 271 392
