1500 10000
606 453 7438
1153 1115 3335
35 629 -8846
1434 1176 -8844
830 1351 6220
744 239 -838
1006 812 -8440
549 480 2513
691 333 -9215
54 313 8767
696 200 1682
230 285 -9503
384 246 1954
396 210 -5836
830 1412 -8783
833 1036 5225
1280 796 9240
214 199 9504
159 435 -9567
1316 1458 -9190
1372 1320 -5404
286 214 4809
409 645 -6092
1449 1320 9128
1235 1298 -3831
673 367 9734
989 1321 4292
1014 1208 3549
223 121 -7956
676 717 -2688
1190 1156 -3955
507 32 2704
177 605 4001
1040 1032 7707
890 1029 -799
1094 797 4226
127 508 1259
904 1307 -8043
1257 768 3105
813 1368 -1499
1491 1293 4229
753 779 -4266
951 1165 170
526 233 -7580
535 397 8263
878 1443 3086
580 742 9626
125 20 -6872
1071 1494 7405
1322 1067 191
1149 767 1267
731 516 -8227
912 763 -1859
335 456 -896
267 520 -792
900 1427 7257
75 151 3147
330 222 1513
347 58 5626
1076 1398 9986
734 390 -4958
1083 1295 2481
312 729 4516
1293 774 5620
422 13 134
437 194 -5799
45 442 5440
1129 1372 -1177
987 1120 2176
1005 785 9747
346 179 7276
1159 991 -2986
292 141 6109
1125 1303 6817
1380 761 1968
658 681 -5887
420 355 1816
809 867 -8507
1136 1114 -1724
553 6 -5702
877 1152 7874
201 742 1985
1375 1036 5529
378 561 -4253
44 53 -4703
277 357 -7621
86 210 -2632
1227 1240 -5606
382 722 -8704
547 72 -3608
439 224 -4496
1205 996 7677
882 1483 3019
1263 940 -8880
988 1330 -6536
634 113 -1715
772 1086 1306
368 727 788
121 715 340
503 715 -2084
967 1471 4440
199 423 498
1268 1267 4542
926 1290 -8982
275 37 1894
1444 1012 -16
852 834 -2456
1087 945 -1455
1346 1403 -1917
839 984 7357
992 998 -2361
1453 1432 1702
129 678 -3885
128 603 -7145
1204 837 -6315
1470 906 5702
825 1223 1536
11 171 -7400
1360 1187 8857
1017 1196 3508
837 919 6085
99 546 -7661
134 665 4396
1113 817 -410
1224 933 -8557
368 654 -8801
960 1429 3359
117 737 -6330
659 230 -7016
1109 1009 5435
1485 1444 -5630
1179 1141 4475
1375 1344 3519
636 475 -7818
1017 1001 -4629
200 452 -6516
122 388 -2947
1235 1282 -6796
1237 980 -2633
778 1089 8683
119 326 -7467
868 1295 -1357
892 1116 8183
1416 988 8310
1259 981 -2403
1377 1275 -9229
257 516 -3794
1470 866 4606
811 1057 -7677
188 148 7739
1083 1172 -5857
360 237 7568
121 152 -7018
761 769 7325
551 227 2768
1265 926 8695
68 24 -4214
546 688 -9314
225 246 -5332
1330 836 4742
265 605 638
1435 917 6112
7 723 -2001
1370 1215 1466
516 522 -5118
716 441 -7234
338 103 233
1321 1168 -2621
764 1354 -2945
24 491 4446
1403 795 -8094
943 1178 7497
1046 1405 635
796 1303 -6677
81 688 -9625
1277 1365 7089
1449 1468 -2210
1224 1137 -6299
1153 1169 3560
92 506 -4573
559 87 3130
1458 1292 5762
1499 884 -6303
843 1051 -459
666 77 -2543
1309 1370 -685
558 6 1091
1371 1386 -2040
218 38 -8486
199 546 -2450
1024 753 7862
611 99 4471
522 119 9737
122 327 786
1305 1149 1696
788 999 -8140
448 288 -6002
340 575 -9781
1474 793 -405
1375 878 -4327
883 841 7370
1086 766 -8323
969 1374 -8370
1295 1276 -2044
184 675 -2143
1274 1260 -636
803 1185 4687
1125 1500 -8992
880 798 2161
695 65 -387
1260 892 6216
47 640 1136
1376 1097 9424
1473 853 -5362
353 295 7987
303 328 -7603
405 103 4977
517 725 6280
1276 1097 9834
397 12 -9646
1483 759 -5904
728 477 -240
1104 1420 3408
1048 1217 5824
110 430 5748
1195 1367 7428
1250 817 -4072
646 560 -1374
226 425 -3663
157 377 -7489
669 42 -6072
1200 770 1334
1411 1259 -6537
197 482 -7132
305 63 7008
47 697 3028
1089 918 -333
703 667 4735
51 327 -8416
298 335 -6963
1234 1379 -3821
814 936 6477
198 30 -5358
299 582 4701
68 120 6674
131 584 2337
638 125 -2521
1079 757 -895
1018 1139 1012
912 961 6189
822 846 -537
1053 1369 8847
668 470 -998
1281 1485 5285
1207 1467 1775
1229 878 1771
1462 946 -5859
1180 913 4005
960 823 -8835
658 712 4731
408 717 -2634
819 850 7610
168 71 3699
136 534 7332
279 515 807
632 269 5987
1280 958 8508
661 256 5682
569 418 1536
482 526 -2595
820 1086 -8462
384 557 6145
1192 1119 5315
358 626 -7741
1335 1178 -692
1311 1146 9089
942 1439 -9653
333 737 -3174
99 345 2646
258 528 -7367
437 343 -8970
518 454 -2991
1067 1098 449
54 272 -3595
1330 1204 1701
261 72 2092
1328 867 3433
1242 1022 5281
1010 1075 385
351 342 8487
805 763 -2123
1286 768 -6855
50 197 -7447
725 745 3483
1464 850 9378
519 609 6634
670 267 -5132
417 2 9003
513 654 6598
1351 768 8887
679 458 -1070
512 341 5343
854 1181 5017
1471 1108 3300
937 927 -4965
351 514 -5069
542 184 -9319
545 148 -2730
54 338 -4084
1231 813 6076
980 926 3953
929 831 5952
344 122 502
1112 1333 -3289
880 1450 3261
112 534 -4002
277 495 -2341
1317 989 -1848
711 338 8850
1174 1338 9323
1184 976 9949
1235 1032 -1159
403 233 6531
1492 794 6837
1209 898 -2631
527 316 8101
803 851 -8569
937 1436 -7792
1263 1425 1116
1326 1058 -117
622 248 -8253
1080 796 -4389
1226 821 7321
1444 1111 -3484
147 584 -7512
646 175 -2530
1399 961 -9192
319 476 -7540
436 392 -768
1465 1402 -7787
211 349 -1153
1224 1065 -1946
275 339 1871
179 604 -7974
170 635 -5107
1468 1223 3263
1379 1497 -1634
189 720 -9404
1064 1126 2348
1349 1488 1432
100 602 -1507
1114 766 6864
1417 807 8300
1106 1360 -6963
874 1078 7595
991 854 8774
1442 1103 7283
874 1312 9432
427 43 -9670
1478 1203 -2974
743 395 5019
636 314 -3403
1229 834 -5575
310 406 8824
517 540 2174
927 840 -1105
194 15 -5578
997 1199 1624
1261 1378 -1895
537 388 2817
1388 1397 -4572
784 1222 -3113
1221 1256 -5391
213 245 729
228 54 -3132
1096 1037 3829
97 540 -325
1113 753 -5368
1435 834 -3766
1500 894 3167
1248 1379 -8766
1009 1072 -98
240 130 -7167
400 496 -9127
1140 1475 908
990 1201 9045
1087 1393 -8461
245 263 1926
1305 1345 -2240
166 238 -4556
1082 1398 6544
1481 1100 -5946
789 1087 -7955
121 648 -2886
450 509 5101
1004 1161 -8506
608 148 -1039
363 529 448
238 195 -8714
1113 869 8732
704 87 2393
1281 878 3967
16 547 9739
463 422 -5740
639 592 -1330
347 104 2071
833 791 9414
769 1070 -5674
1058 1495 315
320 548 8790
1415 1308 7335
756 1122 -3322
1386 1039 -212
195 742 1530
375 392 -7661
1368 966 -5679
1285 890 -6758
413 434 4831
1410 776 8834
466 584 9262
1354 1408 4273
556 344 -5894
511 386 538
1033 816 -3737
833 1409 7666
57 436 -597
156 368 -5758
626 127 6590
557 179 -6852
1151 1181 9144
1024 1094 3550
1082 1124 -8239
1409 997 9141
576 323 -6119
1190 1186 -7368
967 1318 7302
522 390 6501
779 895 -9953
584 273 -24
34 392 -3513
232 659 2282
866 1235 3702
939 1014 2134
1421 1467 -5900
1285 1387 3477
1060 751 -5715
1248 1360 -2522
1108 1116 -9826
1284 1459 -9230
399 435 -1635
1464 1070 9944
618 382 -6250
1397 1075 2288
441 383 -6612
958 1478 -7216
971 791 -3380
1058 767 -2653
1469 1055 1432
1466 757 -7682
1137 1118 -2920
170 416 207
192 46 -7050
295 434 -8318
240 154 3682
1309 1265 3817
197 99 -9472
29 660 -5423
1258 973 -1021
1426 1184 -6432
1407 1369 -7373
976 1468 9023
480 192 3282
53 440 -8955
26 442 -2660
1126 1047 -8897
958 1244 -1599
1 709 -2229
1253 1349 6137
603 3 8721
1207 1386 -8597
568 341 -1038
1224 1081 7617
867 1123 5341
1164 1222 -1640
490 129 7276
474 606 1259
168 145 3750
634 714 8094
895 822 6560
134 132 1171
248 522 9798
2 447 5934
753 1393 -4396
1137 1128 -162
296 435 -3849
176 649 -2539
1335 1050 -8110
421 84 -8124
1401 815 6044
299 202 -7737
159 506 -4658
632 279 -2221
502 599 -2976
695 161 7678
701 246 -7927
1076 1046 7671
846 1005 4710
579 517 -7451
340 285 -1862
1424 1290 5052
1436 792 6534
253 715 -9024
819 1443 3286
165 749 -9447
1489 1279 5493
315 169 6060
690 603 -5297
1304 1265 5686
385 107 -6096
861 1025 3654
525 231 770
75 545 -3414
1372 758 -2851
1432 1180 -3880
613 641 -5192
885 928 -2226
272 318 -2574
229 47 6070
918 1259 -1169
771 905 -4106
1176 1246 -2502
802 1319 -9880
1027 1141 7291
1355 876 -6527
658 635 4449
17 736 2644
858 985 -9166
541 674 -7336
467 481 -6577
747 101 -485
610 651 48
725 75 -999
1490 1448 -8614
1334 1043 1862
1468 1174 9210
1245 817 5145
698 384 869
787 1036 -182
303 30 40
582 363 -5363
102 585 3716
987 1413 -3731
880 1402 5449
819 1419 5649
1458 1061 4842
1392 1131 -9394
1057 945 -6711
88 449 -5273
965 804 -4025
485 289 2475
991 1302 -9894
775 938 551
474 50 -588
232 639 -4479
837 1370 4883
475 412 7676
1436 797 -8236
783 859 1150
707 565 -7203
946 1452 -9712
359 572 7712
425 60 2265
617 89 -1032
555 206 -4049
759 1193 3749
37 558 -2972
1197 1193 2203
240 410 9360
363 285 1937
40 138 2603
1386 1194 -1245
1209 1151 -3916
65 50 -6347
1102 817 -1093
642 744 6065
1141 1132 6327
873 1027 3344
343 364 -7638
392 587 6516
145 691 -1332
121 362 -7733
1033 1063 -355
234 586 -8815
1456 811 3816
412 571 2252
1300 1227 -8566
895 977 3588
895 1390 8358
581 307 -559
831 968 -3837
428 645 3432
316 257 -1488
141 124 -1956
77 459 3770
918 1382 -9633
64 435 3873
1487 1496 4089
951 1201 9446
938 907 7735
426 156 1166
855 1327 -834
788 1290 -2615
1496 878 6317
834 881 -2007
266 722 4186
1294 1178 4538
1492 1414 8085
567 312 -3411
738 251 3124
998 1195 4358
673 102 9957
957 1157 -2437
1483 1214 6772
1210 1309 -9450
330 19 7537
91 400 3656
611 157 -3512
719 146 827
258 496 -1127
263 311 3487
1088 1385 7947
1000 753 653
953 1383 8207
428 717 -4696
181 233 -5110
164 612 6997
569 564 9716
1404 1014 -9267
1419 828 -7126
414 411 -7920
872 1224 -8727
579 682 -1468
1041 855 3025
1245 805 7132
439 365 -1807
108 556 8335
1451 1072 -4218
899 1434 6130
1363 1321 -3020
871 1084 -5597
1422 1330 -5349
71 687 9559
958 771 -921
924 1349 -618
546 331 -43
1105 1467 8159
711 510 4630
705 332 -1959
1440 1401 -7413
1203 1212 6670
982 1209 6209
1480 1177 1032
1450 1001 -2250
627 653 7589
964 1436 -7411
56 458 -1367
850 1243 8717
401 584 -5085
878 1167 -7520
1474 1444 4503
1299 1410 -9424
763 877 -2096
1181 803 -1712
972 1115 -571
1292 1465 3983
1122 1000 -5189
271 189 9855
431 426 -4924
614 322 8911
757 1275 -3349
435 623 -1783
829 1076 -2260
1043 859 8395
274 404 -9064
1054 879 9354
698 19 -7907
303 684 -7709
55 477 5439
807 1467 7933
573 485 4941
267 151 1021
964 1488 -8071
625 651 1063
1447 1240 8963
911 1376 9321
1300 1107 9938
642 214 2049
975 858 6469
266 501 9994
1249 1188 -9507
149 725 -5869
926 1229 -6851
1120 962 -2339
1336 789 -117
1297 1302 -5754
1133 1332 1823
475 503 -7492
883 1187 3395
801 881 -3231
204 745 6187
1498 1441 4040
955 1141 9071
390 229 -2734
1467 915 4566
721 683 -5178
570 412 -8542
16 208 -3752
177 419 3667
749 742 4244
399 276 -4641
51 48 2914
720 735 2322
462 501 -7745
1216 1040 -423
493 103 -1095
64 3 -4755
216 231 3126
107 306 670
920 874 2055
1212 1043 -3222
298 603 9190
172 240 -3298
1191 1271 -9863
408 620 4642
877 956 -5401
1472 1336 -9013
652 630 4618
1336 1209 3684
462 565 -930
990 1431 -4152
333 727 -5595
827 1014 9636
1097 1400 1639
831 1470 -3642
661 296 -404
59 477 -7149
74 398 4404
1423 775 -5906
1402 792 -4769
13 551 2070
1129 1227 -3716
1473 1306 -9111
123 161 -4957
673 209 8156
894 1298 -3239
920 1431 -7421
1142 850 -4798
231 716 7852
109 537 -364
136 188 -7246
1228 1325 -1925
1042 890 7532
1316 1143 -3226
1382 805 -3493
60 339 -4034
572 618 6948
565 612 1858
508 708 4186
926 1193 -5128
1107 1375 2981
869 1246 -5863
1157 1047 -4858
176 258 -1769
1451 1485 -6610
907 920 2176
1223 1203 -8520
1427 982 -9326
632 390 565
223 351 7608
294 57 1812
1268 914 1773
106 666 -4728
685 609 8880
367 255 4998
457 465 9789
1455 1035 408
432 637 5006
1291 1226 -6094
879 1174 5425
1099 1383 -5252
584 14 -682
725 444 -842
249 224 -4421
739 276 -3303
688 219 3214
843 1445 -7121
1063 1461 7087
569 726 8038
926 1401 -93
31 95 -7554
802 902 -9524
1471 955 -2318
1318 1392 8177
1097 850 4245
135 8 3717
476 160 5422
170 722 6121
718 28 7409
623 197 -4029
1211 1281 5675
786 886 -5098
1398 1322 -2420
171 357 -8660
1106 1017 -8759
163 360 2499
168 563 -9347
1233 1117 -7382
344 88 -2950
196 364 7459
1290 1240 6527
261 109 5042
1068 754 3905
885 883 2643
1212 762 -7148
1164 1481 35
1330 1328 2244
284 425 -1020
1267 1477 8787
1006 1420 -1032
1048 1196 -4120
1206 1043 9215
131 684 8739
461 663 -3100
1203 1326 5757
1426 1349 -8341
1272 903 6124
16 511 6331
52 290 -6304
382 26 -6058
905 1386 -2890
678 347 954
1320 777 6150
633 99 -3244
696 136 4368
918 1155 -597
663 356 -2052
1056 1199 -2388
213 419 824
1133 777 9003
1364 997 -3951
1303 825 -5412
1381 786 -6592
595 437 9520
39 582 3291
256 115 -9923
184 82 6804
405 3 -3088
90 174 2140
473 607 -5461
867 963 7198
1195 751 7080
409 29 -1558
1398 1010 -9750
144 667 6031
84 635 -388
579 116 5173
63 712 -4947
645 522 3750
1128 798 1542
80 629 6185
36 303 6108
1121 1216 -6447
274 92 -8908
1237 1004 -41
882 1337 3639
902 1062 5145
1064 839 1430
929 1184 3359
358 97 -5313
591 263 8480
338 351 4410
290 638 -4626
375 115 -3136
1277 1430 -2480
936 1193 -5671
911 1119 873
191 680 2091
729 343 -6019
403 448 -8321
1044 1189 -5646
874 1112 362
107 720 -8919
688 736 6889
54 478 3695
1497 1271 3483
909 1232 -2708
605 226 4081
625 202 -6101
1348 1327 8828
1179 1270 91
276 655 4818
1210 1428 -9147
1376 774 3087
705 706 9709
344 340 -8145
1235 1090 5072
1152 1194 6018
228 415 2878
418 695 -7111
303 4 -4556
1065 776 -5807
1390 1285 6589
531 749 4308
1149 1137 -7006
28 80 4753
1440 986 1832
1093 1409 -5061
586 367 4622
1435 1050 -847
686 485 7355
1339 1475 9805
1468 1252 -3144
1106 784 6916
948 811 3406
41 408 -6135
633 545 -395
1497 1048 9380
1014 1320 -4510
1453 1095 -4225
115 710 9906
1150 1290 3450
337 212 -1885
1017 1364 -8373
342 688 -4326
1397 1409 5349
494 297 -1458
318 498 8711
840 911 -545
1063 767 -5637
638 509 537
285 504 9251
937 818 2172
919 956 -3401
1197 923 8120
393 628 -5835
1215 873 6879
634 315 8726
833 1018 9312
870 868 6818
1214 828 2506
981 1194 1732
892 947 -108
1147 991 -3243
136 238 7614
39 719 4670
855 1300 7142
1311 1051 3478
1296 1231 -5858
1392 1061 8411
1296 1368 -6405
561 399 164
75 18 -8841
1339 947 9390
832 1163 792
158 457 -2559
1127 912 8614
93 680 -6639
1327 1178 -6975
379 725 7128
1078 1094 1079
984 1151 -857
1094 1410 1091
1222 801 5981
479 127 -8489
1415 1358 2373
101 367 6041
106 147 -548
763 1222 -5005
311 417 -750
670 91 2928
826 854 5433
1195 1253 2493
1075 1084 -9705
685 670 4563
7 656 -1995
1075 1026 4596
291 513 4093
1039 753 5256
555 197 -8806
1193 1288 -4725
1175 1281 1044
1093 1068 4576
1111 1298 2716
31 252 -4369
33 643 -2884
126 436 -8910
505 719 -2274
466 102 -2360
1207 807 7594
290 39 6126
708 429 -7426
1474 767 7912
535 442 -9174
1309 931 7509
786 1368 -1449
1081 1183 -8570
1047 1202 -8017
439 57 -6679
1350 964 5637
820 1310 -4687
927 1481 6796
1414 1269 5650
766 1150 6255
429 395 -7448
959 1440 5314
903 841 -5666
350 626 -982
809 1241 5772
731 513 -4346
464 733 718
578 630 -7516
225 219 -9027
92 179 7749
493 108 1399
1034 948 8900
1007 1289 1288
1352 1474 -2903
934 1098 -8022
365 432 7952
508 9 -9276
985 1010 8515
1222 1068 -9189
737 518 -9480
803 1306 -2078
833 1236 -118
247 636 2758
1033 1238 2429
1143 1239 9900
560 458 5900
799 1182 2930
559 237 -1813
160 266 5801
603 103 1830
526 117 446
1248 789 4751
317 6 653
628 733 7255
134 401 2177
110 312 5265
1115 761 9110
230 312 9822
342 555 -3503
438 633 2817
542 525 9205
1137 1475 8994
335 427 -2965
1261 1008 4184
280 6 6099
1165 786 -198
1466 961 6425
295 130 3586
1155 886 -4166
169 510 -3408
1211 956 52
1397 1151 6435
91 339 9080
1499 878 -3221
1369 1341 9808
270 195 -6918
566 547 -5115
1447 1349 4590
1269 1181 7836
163 374 2573
1309 965 4428
1208 1128 -5178
1470 1199 -9715
1327 1054 -3609
9 337 -5237
76 433 -3413
715 539 1058
966 1369 2214
767 962 -7422
655 258 -2936
1137 1034 -4439
692 740 -2340
545 209 -2063
1302 1390 5248
1456 966 4453
475 137 -5963
374 31 8033
1340 1174 -4301
688 90 -2601
851 1096 99
806 1485 938
255 29 -7704
345 142 6817
620 236 5786
1114 1491 -648
651 464 -8016
640 110 -8373
1304 1022 5982
1499 857 -5643
1452 844 8524
1187 1244 1008
1094 784 4262
42 284 9162
859 1153 -3759
209 80 -1864
61 229 -3357
156 141 2852
48 512 -6220
1236 945 3948
851 958 -4666
41 223 -5853
876 1446 7851
1061 1483 879
1145 1483 -7518
134 272 5141
1334 1395 -3021
193 664 -3380
357 742 3930
65 490 5059
1498 1484 -4743
1310 800 7869
1090 863 -7042
111 557 -5996
1236 1036 -3904
961 1315 4073
88 180 -5959
396 141 6709
158 340 -4031
21 6 -8815
191 502 -3405
93 173 -3716
570 414 -1830
1391 1061 -4587
1284 875 8724
385 352 -2029
678 522 -3444
956 1323 6968
256 346 977
1408 1169 -7112
1287 940 -698
1033 1308 3814
697 736 -9907
712 669 -8216
1263 1221 -7350
1327 1218 -4581
855 1146 2753
1459 966 -1216
475 710 4657
1136 1460 6507
1088 1482 -671
379 510 -4855
507 561 8946
47 156 804
818 1464 -2367
472 604 3002
107 503 8459
898 1165 4791
1482 1143 -3328
463 665 9119
391 101 -799
1476 1096 -8550
488 669 391
1500 996 8636
295 30 -6004
469 321 4023
915 804 1427
1113 1044 8827
1032 1082 6235
1173 1244 -251
219 439 4861
666 674 -7159
38 188 -6378
194 567 -6375
685 110 -8039
806 1428 3458
683 680 1931
149 303 2151
378 262 3941
1421 1043 6836
220 57 8750
1371 793 7082
1351 1016 5704
91 719 -3739
236 253 7233
1111 1221 -827
592 433 9593
1039 1129 -4099
611 649 9854
244 131 1938
1234 1032 -855
840 1441 4549
967 843 -7852
217 442 -4609
501 555 -7162
368 578 -620
621 412 -3527
758 962 -196
918 1481 7841
1002 1488 -304
791 928 -4253
574 657 -552
1257 1042 3763
829 1157 -9322
795 1226 -2791
308 662 6351
246 741 6407
1348 876 7138
258 167 6162
989 1052 4044
1021 864 -8486
670 6 -2736
1313 905 9726
236 603 -8689
576 250 8523
975 992 6376
1055 903 587
1215 1060 5944
219 552 4305
962 883 669
1244 1447 749
585 153 8484
1025 756 6930
303 94 -9030
7 663 5281
1208 1110 5978
788 1444 9406
1098 1421 -3515
792 782 6068
847 1176 -4275
724 63 -6568
1076 810 8548
324 407 -4439
1122 1126 9034
925 1187 -6848
1049 1370 -5631
551 276 -9469
712 533 -5042
313 535 -1103
1114 1141 793
354 29 -4188
1309 1280 4065
341 486 943
607 355 -1961
1498 976 8056
70 580 -7833
446 94 -6746
308 457 3457
1082 1358 -522
822 1238 4087
256 105 -2762
141 119 5275
1248 1366 1615
1261 920 -2603
1038 1222 5495
1377 1002 6351
128 654 9066
1161 914 6177
1155 869 5562
591 27 7921
803 1110 3249
73 651 4757
1266 1208 3672
862 1138 -6651
1500 1363 -3854
1029 1217 -8526
1282 1407 8498
475 66 -8118
52 307 -5943
744 618 -7582
317 400 -5097
1128 1349 2391
593 612 1350
73 301 5184
393 410 7695
1132 844 -2873
19 241 4206
961 1163 2616
392 706 5369
615 492 5473
1437 1214 -5627
1144 1069 -3432
509 376 3863
727 588 -2313
618 377 -7081
109 621 1646
1454 1089 308
588 292 8659
201 414 -6027
1290 1419 -1043
658 113 -3225
248 398 1655
646 616 8486
25 577 -134
474 575 4028
1384 848 -7928
939 1142 7970
8 242 9740
1382 1486 5268
508 496 -8814
790 1291 8257
1242 1358 -8301
440 496 -107
167 628 9901
592 11 -6756
744 430 -9632
986 1169 7239
645 223 2500
621 169 -1353
745 541 -4372
596 743 -9668
672 222 -9607
989 816 -4257
395 618 6360
34 396 -353
1120 1042 5876
99 701 -4870
967 1197 -5801
954 1266 -3160
461 91 -4137
1344 1038 -9528
1307 1188 7289
1354 1209 -1484
1468 1287 5657
318 21 2247
39 642 -5978
32 572 -32
669 567 2684
1259 841 1502
772 1267 6799
284 456 -1068
1049 1412 250
1261 948 -6402
794 942 5769
862 980 -666
755 1104 1292
1472 821 1964
785 981 2590
1175 1048 -4958
547 245 2124
298 732 -8154
262 654 4171
1240 1114 -6383
3 275 -3812
857 1260 -5946
538 699 -3573
889 1451 58
470 233 -2193
433 59 8718
173 86 8027
1220 1159 559
521 276 5934
927 1372 9031
924 1036 -5860
50 191 6252
1152 1444 7896
561 47 5002
955 1288 195
869 1358 -3037
1240 923 3153
1330 804 7211
784 1357 5619
793 1102 4959
1247 817 7043
708 749 -9451
238 558 7596
267 511 -1303
168 405 -5467
1350 1139 -2022
658 518 4814
17 579 6577
1488 1163 3969
1293 1151 4274
1099 1192 1214
1005 1228 689
1134 1278 824
661 642 -222
1285 1376 9743
1380 1072 567
179 664 1453
867 1421 -5850
814 1477 -3904
934 929 -3068
294 724 -3163
819 1011 117
1356 1029 2481
302 591 -4549
700 372 -3661
1369 1414 -2781
1360 1452 -8649
169 89 480
1125 1043 -8553
20 628 -4435
507 575 9170
1217 956 -1184
1004 1211 -467
1376 1415 -420
412 648 -9851
1086 1496 3449
932 1406 7593
597 561 -8246
76 607 11
319 295 -2691
369 227 -3997
1351 1395 -3603
343 343 -274
72 492 -2982
1341 858 2270
768 807 3381
850 1213 9272
1313 1292 -3360
146 335 4780
1393 1008 -8104
1479 1312 -8623
277 732 -8570
54 561 6544
638 301 -5800
64 480 -4723
1168 1444 1584
13 573 -1044
1238 1091 -634
1341 825 461
362 675 -4012
598 52 5538
1450 1408 -2967
404 486 419
1362 1302 -4027
219 598 5689
259 666 1158
653 149 6399
499 344 -941
1071 986 -1561
1082 931 -6238
253 561 -8851
1137 1479 2708
89 690 6196
466 687 8686
334 47 -7325
124 565 8073
899 1141 -1504
799 1351 -4668
445 277 -2016
1246 1146 3749
272 250 -4243
1256 1041 2424
6 28 6838
181 727 9521
79 416 -6978
755 1087 1750
1262 953 -4500
203 281 117
1241 798 3717
161 552 -8087
988 1346 492
880 1024 8957
684 79 3392
737 491 2085
937 1155 2338
1034 1173 -8101
1043 1478 -6521
1101 1473 -4247
1049 1002 9313
940 963 -9003
112 521 5041
173 345 -5529
150 445 1199
28 166 -1757
550 554 2515
883 1245 1608
408 744 -6969
1342 855 -678
833 1255 7471
1123 1120 6102
1283 880 -1150
984 1166 -2641
457 659 2354
1200 1490 6204
232 315 -4554
78 322 -3327
642 163 -5759
787 1467 -6766
913 1013 6118
964 1387 6521
1284 1300 -1412
382 514 -4672
387 454 4415
405 544 4854
910 1000 2978
502 470 1189
1070 1146 -2108
791 1101 2063
1126 1105 -9126
895 807 3834
189 646 -8142
1089 1261 4731
1329 1389 5368
1239 1401 4348
982 1073 -6874
549 637 -617
901 820 -7070
344 43 -4367
1404 1373 -6238
907 769 -3766
668 327 7161
608 460 6157
826 837 -5164
336 386 -7058
601 316 -7463
469 77 3703
745 363 -9828
150 425 -1645
1270 1182 8169
355 284 -879
229 726 -9902
259 45 -3737
44 81 -8461
1145 951 -9920
376 89 5197
1369 893 9149
49 442 2266
1113 944 4813
516 523 -9948
1188 870 1932
1120 1229 5841
1137 889 5869
410 271 7007
378 647 5730
498 465 -2612
901 1442 -6137
961 1010 9903
1006 1177 1596
1044 991 5411
345 49 -8771
1159 874 7838
502 467 4279
681 484 -4463
375 465 5967
1039 963 8913
606 89 5966
606 221 -5721
557 521 -4610
133 611 3984
577 445 37
1487 1098 -7226
1328 885 9882
1174 904 -9590
893 1287 4814
420 393 -9461
195 332 -3362
1044 1440 -4194
203 730 7310
1379 1282 -777
689 6 3427
1236 852 1787
533 264 6977
923 1353 6349
1070 939 2326
1051 1065 7725
489 28 -538
895 1378 -929
276 64 -6516
1299 1071 -5506
456 68 351
878 1319 7924
130 484 8866
512 436 8225
1057 857 8924
396 101 -9432
791 1483 -4000
134 572 4048
102 57 -8102
371 627 -4455
708 544 1735
1485 1499 9851
42 540 7187
819 1289 6026
1074 1366 -4018
459 113 -9976
423 398 7641
62 237 3558
525 127 -4529
978 1197 9214
88 212 4805
1424 1147 -8181
350 253 7498
695 695 -3935
882 1315 -7336
437 230 366
689 177 -6325
698 469 6983
853 1063 -8605
544 253 8385
485 615 -6319
961 1319 9872
206 94 -8883
304 555 8439
442 570 9012
1049 1248 7893
1256 1346 -4362
89 558 -9778
1476 858 6727
823 1229 3210
881 825 6209
546 286 4307
917 866 3206
1138 1216 741
976 868 5273
1042 881 5894
712 572 7892
799 1416 -8093
156 159 213
1121 1366 -1438
631 309 7047
1017 1300 -1614
457 247 7105
1209 1414 -1977
1215 1280 7497
856 869 -4146
542 57 -5535
1061 1109 -4138
737 76 385
940 1171 -2252
153 161 7001
472 719 3298
1146 1188 4922
1158 1069 -997
62 287 9363
1472 1202 -5075
527 277 -7866
1360 1500 -188
528 593 9891
36 230 -7533
1300 1187 8615
1320 1498 9369
499 674 4366
283 200 8531
1178 1458 271
679 202 9624
1311 837 -236
931 1251 -9656
1363 1099 -3920
1156 1129 -971
649 355 -2001
498 281 3522
1255 847 -8166
497 687 -3708
1491 995 -323
260 460 -4197
653 433 -6110
1430 1436 4125
70 23 7847
447 495 806
458 604 2924
365 612 -7011
69 478 -8255
203 401 1780
378 630 -2325
103 386 4857
581 431 -9444
533 511 -4650
1127 1076 -1296
32 132 -3051
1307 1006 -2851
511 494 -4726
1382 1314 -7869
587 693 5493
262 140 1839
231 620 -3814
1484 791 -6600
197 395 9468
1229 1355 -3871
760 777 -2651
394 293 -8984
493 66 -5642
958 769 -3533
343 235 6406
142 212 -9698
1008 1298 -4097
1122 1113 7991
353 411 3128
1283 1059 -2852
1381 963 3844
21 247 8278
745 138 3166
1348 984 1760
1311 1481 5677
783 1424 -8901
763 1427 1798
51 37 2411
1260 834 -9598
819 1060 -9834
1136 985 -2316
1487 1437 9189
903 1332 -7726
23 493 2884
1040 1228 -3390
1340 836 7748
588 379 -5451
728 504 -5904
291 300 -4759
331 335 3062
530 736 -6760
161 331 -162
57 86 4875
426 749 3168
773 1292 862
139 433 -8913
556 729 -4818
1037 1374 2920
386 572 -9816
1031 759 -2486
262 396 -2034
474 502 7740
1172 1012 -2019
203 510 -8773
1105 1041 -9090
400 435 -2636
865 1217 8779
228 157 -9471
927 1424 1323
534 504 9596
1340 978 -1392
583 456 3664
184 625 9895
102 581 4057
311 291 -1244
