1000 6374
212 942 -1775
942 925 9542
925 235 2348
235 391 7321
391 699 -1300
699 644 1589
644 952 -3999
952 110 1267
110 556 -5817
556 738 4704
738 577 8714
577 984 -9765
984 64 -3252
64 543 -2054
543 547 2783
547 352 -7022
352 835 4038
835 112 5649
112 470 6406
470 345 -2761
345 963 3271
963 455 -3708
455 751 -3691
751 211 1052
211 728 2727
728 183 7028
183 274 8018
274 710 922
710 933 3854
933 340 -5123
340 741 7869
741 75 4995
75 61 4371
61 601 -4665
601 275 -5296
275 485 -4103
485 621 4261
621 312 -8103
312 935 -3579
935 295 -2050
295 613 -4342
613 721 -147
721 105 3353
105 418 2827
418 589 -4249
589 993 -8758
993 595 -4849
595 862 -5307
862 813 -1376
813 924 461
924 393 4857
393 434 2540
434 23 6400
23 841 -2103
841 686 -3629
686 499 7574
499 842 -2245
842 396 5073
396 927 -528
927 431 2716
431 626 9073
626 410 -876
410 985 9657
985 627 -4525
627 890 -7338
890 281 1801
281 592 1586
592 200 -7042
200 757 -6288
757 900 -3030
900 754 4319
754 330 -6526
330 328 608
328 376 -2651
376 893 -7800
893 218 -326
218 387 -3739
387 55 -2352
55 990 -9799
990 157 -2772
157 886 2909
886 682 -4322
682 51 -8115
51 555 5499
555 685 846
685 80 -9456
80 987 4492
987 400 4222
400 496 -9884
496 624 -6483
624 830 6994
830 781 -5486
781 326 -4805
326 561 -8683
561 586 4562
586 331 1259
331 195 -5088
195 617 -7246
617 775 -1957
775 297 -3983
297 736 -4525
736 74 -5807
74 25 -2566
25 479 -2712
479 765 -5585
765 136 5839
136 759 1343
759 874 6864
874 844 -1170
844 658 -5673
658 898 804
898 90 6319
90 476 -1498
476 510 -5333
510 416 -7188
416 688 -7189
688 831 -1448
831 373 -2335
373 44 2409
44 957 -7715
957 21 -8629
21 666 -3056
666 684 3329
684 495 738
495 246 -4556
246 1000 5514
1 121 -4199
121 328 2422
328 392 -8529
392 224 -281
224 294 -6748
294 734 -5968
734 713 8085
713 959 2169
959 225 -5309
225 875 9301
875 511 -5857
511 440 -80
440 85 -1345
85 788 -1987
788 43 500
43 886 -3386
886 871 -1861
871 319 1516
319 945 2331
945 795 -5606
795 829 6093
829 137 -5420
137 266 -4053
266 695 -9294
695 976 4365
976 170 2875
170 178 1986
178 739 8420
739 812 -1653
812 376 1215
376 302 -4422
302 422 -4457
422 859 1478
859 268 6071
268 802 -1127
802 726 -3771
726 45 -8166
45 540 -1413
540 662 -56
662 377 6436
377 112 7578
112 887 -5913
887 854 -4858
854 36 8230
36 469 -6785
469 752 -8196
752 33 -8323
33 460 -1763
460 755 -6753
755 796 -1305
796 798 5366
798 74 -5117
74 405 -5439
405 879 -1082
879 102 9513
102 900 1593
900 882 -6768
882 547 -568
547 913 6840
913 298 -5106
298 978 302
978 38 -7307
38 389 -8068
389 146 -7997
146 554 4363
554 550 -6322
550 990 -33
990 336 -7188
336 283 -490
283 272 -7786
272 691 -7860
691 637 8729
637 342 9267
342 424 -3407
424 255 -3868
255 310 -2890
310 352 2734
352 296 3467
296 226 -1165
226 951 -720
951 636 -1361
636 238 6621
238 222 2434
222 370 -6791
370 484 6319
484 455 4684
455 327 -7858
327 985 -7954
985 219 3145
219 830 -846
830 162 -552
162 203 823
203 801 6356
801 975 -6592
975 451 5342
451 177 -3794
177 737 -5039
737 69 -7004
69 761 -3701
761 616 -8668
616 579 -3264
579 78 -3800
78 106 1771
106 672 4256
672 141 9559
141 84 -9925
84 825 1
825 313 -1143
313 947 -7019
947 436 2197
436 118 -6340
118 779 -3290
779 378 4372
378 577 -2219
577 883 423
883 374 -6940
374 306 2334
306 168 -2836
168 213 -7232
213 982 -9319
982 373 5378
373 450 -5281
450 681 -4500
681 108 -1594
108 705 -6362
705 722 1865
722 880 -9815
880 9 2146
9 411 8415
411 366 -5984
366 314 -8829
314 930 6228
930 153 -7777
153 76 1529
76 933 4075
933 476 -6655
476 415 -4338
415 390 -594
390 82 -3067
82 917 7271
917 706 -9252
706 295 -4193
295 987 -1247
987 98 7081
98 652 -9322
652 132 -2025
132 83 -9875
83 911 -4212
911 845 -8169
845 193 272
193 648 -3223
648 974 2305
974 622 3073
622 618 6585
618 733 -2021
733 434 -4187
434 835 5836
835 499 -6505
499 610 -9949
610 228 1701
228 487 -8258
487 62 -8886
62 251 4561
251 284 2373
284 65 6779
65 109 -9422
109 843 -5418
843 131 -5789
131 993 -577
993 725 6161
725 508 -4519
508 195 -2344
195 904 -1686
904 408 -7117
408 799 -1301
799 227 -2401
227 169 -3108
169 414 6315
414 231 2397
231 606 -4679
606 386 -3871
386 320 7615
320 39 -8464
39 513 240
513 603 -3218
603 712 -5945
712 503 -4532
503 820 2714
820 7 2125
7 75 6194
75 556 3286
556 885 -2592
885 353 2133
353 452 907
452 768 -1796
768 340 -6624
340 954 -8834
954 412 954
412 498 -7501
498 782 -8113
782 683 -2669
683 870 -3699
870 688 2563
688 211 -5949
211 425 -8248
425 881 -4904
881 983 -5472
983 254 593
254 239 5294
239 878 -4774
878 143 8157
143 335 3250
335 751 -731
751 649 2498
649 491 860
491 492 -468
492 290 4466
290 510 -8558
510 103 -5079
103 956 -2482
956 256 2705
256 586 9251
586 381 -856
381 427 5851
427 409 8653
409 818 -6679
818 589 4972
589 677 -7350
677 34 2701
34 73 -3879
73 604 6250
604 926 2061
926 457 8817
457 743 -3672
743 771 -5908
771 465 2002
465 483 926
483 8 -7882
8 948 2026
948 661 -4793
661 437 -2731
437 580 -9557
580 670 3926
670 612 -9023
612 274 -6453
274 289 -7616
289 621 5015
621 558 -3490
558 924 -4043
924 316 4673
316 533 -9415
533 379 -5399
379 443 1570
443 693 1649
693 876 -3901
876 696 7038
696 192 -9459
192 570 9903
570 481 -2199
481 966 -3186
966 851 -5805
851 122 -5224
122 862 706
862 660 5541
660 77 -350
77 568 7756
568 514 -4579
514 846 -2517
846 785 -8813
785 918 -2219
918 804 7888
804 750 -8760
750 264 -2855
264 86 -7290
86 819 -8175
819 93 -6900
93 973 -2182
973 5 -5567
5 707 -6520
707 910 -1843
910 869 -8738
869 384 1916
384 816 -4924
816 40 8146
40 441 965
441 305 -7932
305 467 -5395
467 633 560
633 267 4446
267 892 1666
892 960 2459
960 977 -1549
977 199 -9450
199 445 5309
445 719 -2811
719 853 -4513
853 276 -1459
276 738 -9055
738 159 6428
159 105 1815
105 120 -5553
120 749 -2690
749 786 793
786 368 -3618
368 584 -4415
584 27 -5612
27 569 -5964
569 349 5724
349 66 -8037
66 124 2734
124 133 -2281
133 51 9347
51 921 -4971
921 638 -9812
638 490 -4462
490 783 -9997
783 245 9701
245 521 581
521 184 -8432
184 428 3898
428 609 6120
609 158 -8756
158 545 -2454
545 598 4416
598 828 -6146
828 534 -5261
534 971 4538
971 56 -2589
56 363 -1157
363 174 -435
174 981 -173
981 406 1214
406 527 -1893
527 822 -1607
822 872 -6897
872 684 -2097
684 537 -8266
537 19 -4388
19 620 -1655
620 520 6457
520 596 -3115
596 784 2765
784 13 -7124
13 37 1767
37 643 -3452
643 160 4279
160 946 -4213
946 732 -8174
732 361 -696
361 991 2491
991 532 -6893
532 23 6884
23 458 1490
458 953 -3724
953 181 -7202
181 697 3070
697 497 -1708
497 277 5311
277 91 2505
91 477 248
477 388 -6988
388 474 -4934
474 212 6696
212 814 8935
814 46 -3873
46 850 -1588
850 942 -2535
942 810 -4572
810 994 -1696
994 55 4294
55 711 -7402
711 512 1642
512 776 -3791
776 312 2473
312 337 -3921
337 54 -2240
54 466 2512
466 100 5063
100 26 1399
26 341 1240
341 191 630
191 792 -1042
792 551 1790
551 680 4470
680 632 -6107
632 666 -6749
666 767 -289
767 668 -1259
668 288 -6464
288 394 -9333
394 867 7290
867 754 -5785
754 574 1983
574 180 -560
180 907 -1819
907 715 -260
715 896 -9278
896 127 -1087
127 762 -865
762 399 -763
399 410 3718
410 322 -37
322 663 -4219
663 908 -6407
908 675 -1578
675 958 -505
958 594 904
594 57 -7977
57 221 4260
221 4 -6044
4 393 -3681
393 504 9069
504 920 -5512
920 72 -8089
72 240 2169
240 155 -3272
155 478 -1464
478 720 -801
720 209 -6315
209 932 -2739
932 839 -2487
839 41 -5858
41 873 2614
873 939 -1512
939 528 -6972
528 611 -6475
611 630 -1743
630 359 -8413
359 893 -7635
893 700 -7169
700 585 -3575
585 509 -807
509 935 -4496
935 996 4386
996 780 -5827
780 367 -1108
367 561 9197
561 963 -4367
963 432 -9856
432 197 -2860
197 805 -9466
805 627 -7083
627 860 -2679
860 682 5944
682 495 6549
495 685 9132
685 185 -4756
185 135 1618
135 868 8036
868 544 6162
544 894 4649
894 461 -6802
461 523 7479
523 659 -4000
659 573 -9661
573 874 -941
874 68 -9171
68 703 -1293
703 70 -3500
70 915 -3291
915 563 5319
563 149 -6129
149 852 -6977
852 97 -4182
97 571 -8633
571 343 -9053
343 897 -5882
897 423 -4372
423 152 -6467
152 438 -3154
438 931 3037
931 807 -7490
807 375 -5282
375 891 -2782
891 744 -450
744 243 -1533
243 890 -7561
890 895 872
895 488 -1537
488 200 -8853
200 128 -7584
128 901 -2204
901 355 -6335
355 482 2623
482 936 3412
936 646 -6566
646 572 -150
572 961 -5729
961 578 -2529
578 952 -8623
952 154 -4682
154 888 8842
888 80 -5127
80 216 8824
216 625 -7095
625 280 1982
280 694 -6349
694 619 8038
619 236 5864
236 919 -7679
919 380 -2545
380 89 -1210
89 419 808
419 742 959
742 601 -5163
601 196 8211
196 613 -89
613 470 9204
470 923 1571
923 724 -5696
724 214 -1510
214 794 -948
794 669 -891
669 12 -1701
12 270 9094
270 241 -2423
241 252 -8155
252 988 563
988 344 -8556
344 339 -6874
339 263 -7547
263 501 -456
501 44 9951
44 138 4922
138 595 106
595 67 -286
67 17 -9041
17 354 -2626
354 806 2107
806 308 -9868
308 382 -5813
382 303 -9934
303 20 -4757
20 811 -414
811 984 1130
984 516 -7875
516 968 -8141
968 507 2257
507 628 -8022
628 307 -5004
307 518 -2844
518 338 -6466
338 837 -3259
837 639 -5187
639 671 7418
671 676 6881
676 309 -2335
309 748 4372
748 387 -5195
387 431 1203
431 647 167
647 817 -3026
817 167 -91
167 979 6223
979 88 1239
88 972 -3844
972 110 -9949
110 179 5493
179 269 4057
269 757 -9358
757 435 -4408
435 391 -7756
391 718 9463
718 658 7625
658 950 9432
950 136 3209
136 709 -9111
709 957 -8159
957 172 -6913
172 797 -5437
797 442 -8911
442 360 -5813
360 449 -9345
449 922 -407
922 31 -7224
31 865 9638
865 385 -5944
385 372 -5634
372 304 -6600
304 107 5288
107 261 -6358
261 849 3331
849 591 -8019
591 770 -480
770 114 8615
114 446 -6722
446 318 -2682
318 47 -4743
47 22 -8628
22 763 9274
763 704 -7249
704 940 -8286
940 273 -4095
273 265 2703
265 325 7668
325 165 -9204
165 287 9119
287 485 1635
485 530 -6577
530 351 7219
351 15 -3998
15 905 -4655
905 690 -3518
690 148 -4447
148 644 7327
644 836 -9559
836 407 908
407 736 -3985
736 369 375
369 234 6584
234 949 -5771
949 581 4109
581 330 -340
330 164 -8150
164 759 -6868
759 139 5124
139 943 -8012
943 538 -2419
538 246 -9772
246 729 -1862
729 656 -4852
656 400 -8904
400 486 -7654
486 969 6709
969 937 2255
937 28 -2388
28 299 -2390
299 126 1348
126 529 -8345
529 279 -1767
279 194 1282
194 346 8795
346 401 8259
401 429 6436
429 746 -5305
746 244 445
244 938 7914
938 847 967
847 115 4663
115 99 2623
99 459 -2098
459 986 -4551
986 144 -161
144 282 -6646
282 201 -3740
201 130 -5872
130 292 -4754
292 566 -2271
566 525 6388
525 286 -5147
286 79 -6231
79 18 -5020
18 701 -2676
701 187 -6537
187 772 -5408
772 145 -4203
145 641 -7046
641 857 4691
857 426 8161
426 464 -4679
464 866 -4583
866 689 6066
689 49 9004
49 998 -544
998 925 -3381
925 902 -8093
902 576 -7673
576 999 -4887
999 418 -280
418 204 -9782
204 548 -8750
548 560 -577
560 753 -9962
753 889 6185
889 186 8286
186 489 -183
489 63 -3206
63 321 -3842
321 113 4697
113 823 -6367
823 29 -5490
29 624 1357
624 35 5645
35 447 4706
447 941 -8973
941 524 -9728
524 995 -5077
995 285 2568
285 215 9257
215 590 -6100
590 522 6561
522 14 -8045
14 463 -196
463 25 2358
25 898 -5197
898 912 -5556
912 864 5249
864 555 7446
555 673 -119
673 357 -8853
357 764 5538
764 472 5242
472 258 2630
258 635 5335
635 92 -9642
92 404 -8210
404 740 3225
740 161 720
161 655 6709
655 417 6395
417 111 -2921
111 207 -7446
207 517 -5238
517 769 8365
769 617 -1912
617 531 7739
531 813 -5750
813 350 -2118
350 600 -9247
600 210 -9801
210 967 -8476
967 61 -5952
61 747 115
747 11 4761
11 766 -7527
766 329 -5970
329 791 6113
791 50 6885
50 347 8494
347 3 -9019
3 827 2391
827 651 -2196
651 119 -5280
119 275 -1056
275 248 -8327
248 230 -6673
230 575 -8457
575 134 -1422
134 500 1146
500 760 328
760 311 -5826
311 60 -9777
60 166 -2801
166 16 -6203
16 840 -8110
840 505 -1234
505 95 -5533
95 962 470
962 549 7704
549 21 -8723
21 398 -5748
398 745 6986
745 710 -9708
710 90 -5514
90 800 1725
800 664 -4012
664 914 408
914 855 -2303
855 173 -7651
173 634 -4972
634 229 -7430
229 665 -7943
665 480 -9512
480 257 -1389
257 421 -2359
421 448 -6077
448 362 -1227
362 989 -209
989 721 -3551
721 297 -1060
297 494 5832
494 59 -1128
59 433 1148
433 790 2723
790 190 777
190 171 -3750
171 189 -6420
189 430 -4009
430 293 -7324
293 364 -6436
364 496 -6874
496 702 674
702 358 2962
358 640 -888
640 232 737
232 980 -7658
980 686 -2872
686 10 9389
10 546 -6688
546 856 8599
856 519 6607
519 125 -3295
125 906 1100
906 607 7993
607 332 -6828
332 916 5834
916 247 7398
247 235 2475
235 32 2465
32 934 -4833
934 955 -1893
955 278 -6955
278 81 -7797
81 71 -9142
71 396 -2152
396 645 -9634
645 678 -8947
678 735 -5007
735 281 -608
281 614 -1519
614 765 -5483
765 699 885
699 758 -6724
758 657 -6784
657 831 -5283
831 552 -7653
552 928 -4558
928 348 -9175
348 87 -7875
87 815 -8087
815 223 1914
223 237 -2792
237 48 3967
48 104 -6829
104 716 2349
716 188 -3346
188 502 -6029
502 650 -6761
650 992 -3586
992 157 -6175
157 58 -3964
58 468 -6682
468 291 -4115
291 2 7140
2 559 8011
559 789 -476
789 717 -6182
717 964 9320
964 965 7715
965 383 -847
383 324 -937
324 844 -3710
844 42 9084
42 679 3337
679 331 -2527
331 542 7439
542 833 -1740
833 150 -9655
150 629 -8368
629 858 -778
858 317 -9117
317 262 -9677
262 454 3501
454 631 -9075
631 250 -4043
250 402 -268
402 642 1988
642 929 9215
929 557 -5219
557 218 -3900
218 123 -1862
123 698 -5876
698 832 1992
832 626 461
626 824 -7904
824 927 -4751
927 479 8304
479 674 -1457
674 515 8553
515 602 -7319
602 605 -5869
605 728 -4252
728 64 -5800
64 599 7252
599 543 -1693
543 842 -2208
842 615 -9474
615 253 4344
253 356 -8449
356 793 -5349
793 821 3939
821 687 1829
687 271 -2367
271 741 1810
741 416 -9150
416 565 8541
565 397 -3911
397 242 -4886
242 708 -9670
708 413 -9836
413 909 -4134
909 333 119
333 140 8737
140 809 6452
809 217 6516
217 877 -4836
877 777 -6308
777 774 4708
774 205 6498
205 838 -5837
838 206 877
206 583 -3990
583 208 -4347
208 301 2448
301 861 -3412
861 899 9742
899 101 -3055
101 117 -2911
117 300 -1734
300 506 1858
506 539 69
539 553 6393
553 834 -1134
834 803 9023
803 714 -5023
714 863 5069
863 587 3296
587 260 -8687
260 176 8787
176 567 -9602
567 582 -4906
582 24 -9931
24 198 -749
198 588 -9192
588 781 3708
781 202 -1951
202 473 -9456
473 778 -6117
778 475 -7736
475 183 8934
183 403 8842
403 773 -4168
773 345 -7665
345 6 722
6 536 -5919
536 562 3742
562 997 -2885
997 30 -4551
30 692 -9107
692 787 -6123
787 723 7550
723 163 9301
163 326 1904
326 420 -8182
420 456 -6907
456 220 -8277
220 439 42
439 593 -6931
593 371 -4336
371 597 4655
597 535 -6773
535 116 -3752
116 315 1409
315 727 1739
727 841 -9138
841 884 2417
884 147 6803
147 52 -1380
52 944 -1308
944 453 5425
453 623 -3187
623 156 9118
156 653 -5586
653 334 -5498
334 471 -3433
471 493 -3766
493 395 5967
395 151 2006
151 249 -3156
249 775 2140
775 94 577
94 970 -1532
970 808 -975
808 53 -8775
53 444 8199
444 96 2296
96 826 709
826 731 -5839
731 526 -6140
526 756 7514
756 259 3801
259 462 3681
462 903 -2198
903 142 6752
142 667 6274
667 541 9597
541 129 -3308
129 323 -375
323 608 -9971
608 365 2028
365 182 -7976
182 848 -3512
848 592 978
592 564 -236
564 175 -4873
175 1000 -2908
1 972 -1154
972 200 -243
200 890 7227
890 807 -812
807 120 8434
120 536 5451
536 198 -3912
198 83 -2987
83 606 -8833
606 720 -3083
720 384 -7708
384 304 -8819
304 308 3330
308 280 -284
280 344 -4311
344 361 -5525
361 478 2563
478 22 2581
22 664 893
664 88 -6403
88 408 2435
408 146 4785
146 192 -8396
192 253 1144
253 9 -5707
9 311 -8911
311 378 755
378 48 1178
48 432 2671
432 451 -4639
451 888 -2681
888 95 5454
95 497 -9472
497 877 -635
877 872 -7209
872 817 3825
817 78 6596
78 626 -8358
626 128 -745
128 905 -6094
905 610 -1674
610 963 -7458
963 240 -8385
240 241 3807
241 67 -6651
67 96 -7982
96 276 -9828
276 439 -1922
439 657 618
657 746 -9474
746 42 -923
42 425 -5288
425 617 -6311
617 456 278
456 324 8368
324 301 -1283
301 204 534
204 462 -7108
462 350 -5338
350 792 1316
792 519 1898
519 463 -729
463 899 -7948
899 938 -2446
938 581 886
581 131 866
131 272 -4476
272 367 -515
367 503 -6521
503 649 -9865
649 975 -6037
975 647 -5327
647 994 -8853
994 534 -658
534 163 2308
163 825 -2989
825 729 9091
729 553 -4144
553 417 -3299
417 861 -412
861 527 665
527 490 5361
490 107 3537
107 900 -5528
900 420 -5101
420 430 -9618
430 860 -9994
860 921 2343
921 121 -6167
121 978 9395
978 902 -8233
902 12 -4044
12 260 -1900
260 43 -2400
43 916 -5724
916 461 -3828
461 509 423
509 673 -2899
673 487 -7671
487 973 -1887
973 15 -2397
15 914 -9205
914 73 -8420
73 99 6168
99 886 4485
886 735 -2899
735 982 9371
982 273 -3696
273 27 -1629
27 800 -2329
800 839 -6474
839 510 -9243
510 389 2871
389 105 -5226
105 193 -600
193 563 -7085
563 969 1370
969 788 8000
788 983 9836
983 271 -8674
271 477 -4907
477 233 6077
233 655 -5554
655 785 -4911
785 726 6100
726 917 -9322
917 217 -4961
217 472 -7035
472 63 -1028
63 177 -2163
177 928 -3443
928 149 -4923
149 687 -7873
687 945 -8739
945 136 -9229
136 421 -3247
421 309 -243
309 543 835
543 753 -1908
753 348 -9377
348 210 -8051
210 885 -6626
885 952 -1042
952 810 4840
810 774 8428
774 227 -9389
227 334 -6220
334 179 9666
179 488 -3114
488 567 -6188
567 580 2940
580 941 4777
941 511 707
511 589 -9118
589 843 -7405
843 297 8292
297 106 -173
106 675 -624
675 907 -7314
907 164 -4442
164 798 1853
798 278 -4694
278 374 -9222
374 449 5329
449 275 -6845
275 448 -4746
448 942 -5898
942 467 -2014
467 965 -597
965 823 -1351
823 33 -9793
33 102 2953
102 170 5226
170 264 -3971
264 759 4140
759 75 3831
75 211 -446
211 598 -5582
598 397 -2532
397 248 -4995
248 481 -8434
481 666 -5421
666 405 -4467
405 474 -2222
474 748 858
748 475 1450
475 635 -210
635 848 -2507
848 382 -2152
382 867 -425
867 140 -8841
140 100 -5228
100 111 -4591
111 859 364
859 343 -7689
343 903 -3827
903 190 -4103
190 168 -7428
168 516 -8562
516 946 1235
946 544 1350
544 840 -586
840 688 -8868
688 325 -300
325 736 5474
736 71 -4595
71 799 -6950
799 513 -1544
513 821 6718
821 699 -2566
699 876 -9528
876 761 -1205
761 412 -1526
412 816 -2396
816 744 6662
744 728 6911
728 238 -7709
238 957 6814
957 296 -1177
296 101 -4724
101 218 -5556
218 846 6001
846 57 3
57 485 -5990
485 569 -224
569 689 -6436
689 406 2156
406 216 5569
216 988 -7033
988 286 -4742
286 16 -7293
16 424 -4466
424 506 -2681
506 913 -9373
913 376 8268
376 663 -5912
663 634 -9860
634 62 -1579
62 298 8031
298 981 948
981 873 6955
873 636 -4940
636 268 320
268 538 1558
538 494 2547
494 911 -2033
911 167 -4559
167 3 4729
3 1000 -5530
733 187 860
187 643 -3349
643 500 -180
500 794 -3636
794 383 2096
383 528 -8759
528 466 -4607
466 891 -1282
891 249 2318
249 314 1046
314 443 1893
443 155 117
155 74 -5410
74 67 267
67 846 -1546
846 464 -1398
464 763 8067
763 401 -49
401 966 9401
966 175 2625
175 392 -8798
392 805 9247
805 835 -5413
835 298 -3107
298 609 -4858
609 762 4238
762 450 2525
450 40 3696
40 908 -9789
908 954 -8497
954 15 591
15 872 6550
872 597 -2822
597 369 6096
369 992 -2245
992 744 7011
744 54 6205
54 124 5130
124 745 -4634
745 390 -9574
390 589 -3308
589 533 -2922
533 55 -9645
55 909 -1280
909 793 -610
793 696 -1374
696 45 7305
45 878 -3408
878 875 -5989
875 393 -9756
393 113 6229
113 465 -2641
465 128 -3094
128 46 2319
46 82 -3821
82 135 -4381
135 441 7759
441 344 -6364
344 852 -7863
852 174 -6592
174 977 -5832
977 365 -7190
365 981 -652
981 982 5795
982 211 895
211 678 9537
678 926 5128
926 7 -7069
7 62 530
62 150 7507
150 288 146
288 932 740
932 871 9394
871 978 -20
978 666 -1824
666 817 1485
817 165 -3943
165 61 652
61 395 3971
395 910 -6563
910 734 -6913
734 23 -5798
23 157 -493
157 888 -4038
888 78 1982
78 747 -5029
747 248 -8524
248 698 4810
698 843 1461
843 430 -1501
430 815 -2503
815 925 517
925 801 -5398
801 350 -6420
350 628 -986
628 380 -5750
380 202 -3916
202 472 -2587
472 268 -1190
268 477 -4462
477 867 87
867 103 -2324
103 758 1708
758 281 5314
281 337 -6031
337 755 4543
755 244 3636
244 873 -3771
873 64 -1291
64 234 -7825
234 753 4238
753 618 4441
618 212 -3498
212 363 -841
363 700 8187
700 759 840
759 424 -3226
424 562 -8404
562 881 2729
881 958 378
958 999 -4993
999 903 -331
903 807 2580
807 339 -855
339 198 6274
198 475 1116
475 309 -3508
309 563 5557
563 786 8318
786 504 -6043
504 449 -167
449 574 -5607
574 487 -2220
487 246 5118
246 108 -9124
108 707 -3522
707 483 -1767
483 598 6584
598 231 -5288
231 502 8910
502 129 8283
129 273 278
273 263 -2799
263 923 -3956
923 456 -1337
456 705 7939
705 573 -4620
573 387 -222
387 417 3978
417 252 6761
252 933 -8969
933 675 -7237
675 261 -266
261 221 7935
221 87 -6174
87 544 5394
544 193 -5400
193 605 -7101
605 535 7534
535 468 650
468 889 -8088
889 513 -8344
513 154 6157
154 4 3808
4 136 -2831
136 653 -8815
653 704 -6517
704 31 6622
31 864 433
864 448 2943
448 348 1843
348 245 242
245 39 9139
39 241 -1625
241 232 -267
232 777 1982
777 382 -6213
382 65 2696
65 219 1126
219 856 -4688
856 210 -3055
210 17 1371
17 436 -7512
436 336 -9227
336 754 -8125
754 359 -6580
359 536 -7092
536 35 -8182
35 10 -9884
10 828 3816
828 490 1205
490 505 -1165
505 349 -4551
349 585 -3209
585 326 -7329
326 239 7312
239 672 -4139
672 434 -5364
434 541 1440
541 324 8204
324 168 -6909
168 638 -8517
638 315 1325
315 690 151
690 960 5220
960 313 4522
313 362 320
362 834 1591
834 556 -7942
556 730 -6165
730 153 7929
153 407 -8037
407 510 1381
510 521 -727
521 512 -5181
512 297 1584
297 99 7467
99 184 7265
184 213 -5415
213 516 183
516 567 -9827
567 824 -6604
824 253 1576
253 101 -7753
101 775 -2056
775 586 -1638
586 555 -8810
555 626 -7889
626 56 2121
56 238 -1128
238 991 -5565
991 302 -721
302 886 -4235
886 132 3860
132 656 -9777
656 739 9479
739 120 -1640
120 610 -279
610 600 -3076
600 489 7039
489 192 -372
192 634 23
634 355 9686
355 717 -2071
717 615 -4660
615 60 8956
60 517 -4784
517 899 1364
899 420 -1479
420 737 -3895
737 771 -5615
771 458 8707
458 612 8317
612 272 -1426
272 956 4335
956 681 -6914
681 289 -7314
289 967 -2536
967 197 -9542
197 422 166
422 276 2101
276 949 -2532
949 167 3772
167 406 3502
406 8 -7088
8 924 7220
924 554 -8544
554 581 -3415
581 493 9973
493 816 -3159
816 850 -8111
850 370 -3905
370 944 4152
944 950 945
950 604 9988
604 300 -9372
300 320 -5233
320 561 -9220
561 405 -4744
405 959 -4278
959 419 -1452
419 748 362
748 207 -6308
207 548 -2411
548 647 -7862
647 294 927
294 942 179
942 935 -849
935 825 3
825 158 -9319
158 951 1684
951 953 -2882
953 635 -3999
635 920 -4127
920 907 2996
907 599 4595
599 372 -5668
372 508 2496
508 230 -4056
230 821 741
821 735 -7868
735 119 6165
119 570 -4667
570 79 -643
79 452 7560
452 602 2852
602 677 9355
677 319 3922
319 894 726
894 385 816
385 631 -8478
631 927 -7976
927 69 9795
69 354 1484
354 539 -3645
539 724 -3755
724 749 -115
749 770 -6097
770 217 5882
217 478 -6156
478 415 5119
415 233 2854
233 283 -5301
283 176 5054
176 182 -7019
182 877 -3057
877 547 -8269
547 317 -8123
317 624 -5279
624 138 -8349
138 566 463
566 738 -4030
738 691 -3507
691 266 2610
266 496 -7613
496 204 258
204 810 -5022
810 522 7478
522 258 5236
258 180 -6339
180 646 1096
646 84 -4063
84 93 6678
93 479 -3992
479 637 -9521
637 826 1944
826 593 -4082
593 682 5003
682 859 2158
859 287 -6107
287 669 -1233
669 530 -6604
530 161 5834
161 470 5383
470 368 -5433
368 316 813
316 453 3481
453 862 941
862 750 -4321
750 201 -5268
201 255 1350
255 718 -9565
718 708 4254
708 837 -7254
837 532 5368
532 736 -7029
736 882 -7440
882 222 2295
222 11 -1425
11 5 -2417
5 906 -7994
906 36 4908
36 564 -49
564 114 -5738
114 6 -8835
6 542 -992
542 264 -1376
264 636 -7530
636 860 -9917
860 22 -8289
22 993 -5324
993 727 9161
727 841 -3305
841 416 1335
416 463 3147
463 918 -2077
918 652 4977
652 728 -2315
728 376 1364
376 329 7235
329 806 2786
806 880 -6320
880 149 -8075
149 823 -2680
823 235 -3747
235 596 5220
596 687 652
687 364 -7482
364 723 373
723 667 -5437
667 444 951
444 936 2488
936 839 -6263
839 164 6406
164 964 945
964 654 -6984
654 100 1502
100 77 -7574
77 809 -2850
809 683 3117
683 291 716
291 159 -4871
159 386 -1719
386 467 5381
467 706 -9156
706 931 -7675
931 732 -437
732 29 8387
29 765 4848
765 352 -7363
352 703 -7153
703 650 -9094
650 203 -7389
203 913 -8999
913 318 -8812
318 629 -9893
629 413 2322
413 247 2296
247 170 -3405
170 330 -2677
330 403 -6341
403 688 -2707
688 391 -1023
391 91 1465
91 757 -1339
757 902 8885
902 172 7319
172 398 1294
398 551 1985
551 414 492
414 820 -5680
820 985 -6106
985 674 -7856
674 630 1537
630 267 -8301
267 890 -7138
890 607 -8763
607 28 -6137
28 780 -910
780 351 -8753
351 97 -2740
97 50 -2611
50 410 -3502
410 498 6138
498 572 5258
572 968 5648
968 286 -5684
286 769 -5148
769 345 6951
345 756 9327
756 569 -9133
569 912 -8061
912 580 -9206
580 614 -289
614 112 3799
112 998 -1351
998 166 -8061
166 215 -480
215 565 5737
565 552 -8863
552 374 -4241
374 2 272
2 223 -3936
223 274 4136
274 423 5623
423 189 2591
189 328 475
328 491 -7905
491 257 -2630
257 584 739
584 377 8936
377 808 -3538
808 764 9453
764 644 7341
644 482 -3995
482 642 -2710
642 943 8608
943 396 -1669
396 325 -3707
325 945 -1366
945 373 2627
373 582 8111
582 711 725
