1500 9758
252 721 -3044
721 821 -1512
821 92 -7655
92 1354 -7397
1354 152 -9007
152 499 -3264
499 368 -8652
368 485 -270
485 491 -4281
491 691 -9878
691 247 -7923
247 488 -3553
488 77 -5848
77 853 -8963
853 803 -3518
803 1489 -4073
1489 913 -2843
913 1059 -6812
1059 708 -7843
708 995 -3135
995 1034 -4116
1034 1377 -934
1377 1376 -9340
1376 105 -1193
105 912 -7544
912 1161 -412
1161 1210 -8416
1210 1168 -8321
1168 403 -4322
403 1063 -2065
1063 1446 -8672
1446 277 -3894
277 825 -9243
825 1101 -4083
1101 351 -2545
351 9 -4883
9 974 -6779
974 1400 -663
1400 127 -541
127 1364 -7522
1364 599 -4604
599 307 -1421
307 862 -6552
862 733 -8703
733 75 -9924
75 927 -408
927 1022 -8004
1022 581 -7852
581 810 -4063
810 86 -1679
86 1470 -2068
1470 63 -1177
63 1402 -9631
1402 629 -5808
629 552 -2225
552 640 -7952
640 665 -4627
665 729 -4762
729 830 -1055
830 874 -9682
874 148 -8264
148 690 -6728
690 740 -2285
740 761 -1171
761 439 -6883
439 999 -1277
999 812 -1199
812 958 -5414
958 72 -9642
72 698 -5651
698 877 -9996
877 749 -8745
749 1183 -5142
1183 1153 -8258
1153 278 -9351
278 1196 -2896
1196 1442 -9898
1442 137 -6784
137 738 -3215
738 1292 -7361
1292 1000 -6257
1000 836 -2093
836 112 -421
112 263 -8995
263 24 -8713
24 1287 -9596
1287 772 -7377
772 1343 -6869
1343 1209 -8801
1209 700 -3298
700 1090 -5396
1090 1483 -3168
1483 1228 -9220
1228 220 -5263
220 107 -2939
107 42 -8589
42 1368 -4771
1368 533 -8478
533 675 -9273
675 963 -1061
963 172 -2117
172 1306 -4780
1306 458 -866
458 585 -3132
585 1189 -6734
1189 1231 -7978
1231 357 -6424
357 645 -3786
645 1320 -4609
1320 130 -4452
130 342 -3574
342 432 -3279
432 1371 -1334
1371 910 -1358
910 726 -334
726 19 -6101
19 1204 -6330
1204 652 -5810
652 1420 -9460
1420 340 -3618
340 1284 -5929
1284 908 -9610
908 302 -2471
302 21 -3029
21 1334 -7325
1334 1118 -142
1118 583 -9491
583 310 -1389
310 814 -3460
814 1087 -4141
1087 90 -5976
90 433 -9848
433 977 -8547
977 450 -4060
450 924 -9704
924 393 -65
393 442 -6429
442 895 -5712
895 327 -4195
327 373 -9447
373 1312 -9954
1312 975 -7532
975 291 -5139
291 594 -6478
594 1370 -8488
1370 1207 -5849
1207 1333 -4488
1333 809 -5191
809 76 -1739
76 88 -185
88 1084 -6913
1084 1179 -9599
1179 601 -9780
601 526 -7595
526 794 -6864
794 942 -8392
942 1245 -9771
1245 614 -8828
614 159 -7963
159 724 -1610
724 440 -6941
440 1340 -9795
1340 1020 -8530
1020 132 -3608
132 1391 -8636
1391 1293 -6185
1293 1038 -228
1038 1122 -8498
1122 328 -5786
328 286 -6890
286 826 -2640
826 1188 -4527
1188 1099 -7188
1099 1323 -5759
1323 1335 -8365
1335 1336 -9094
1336 527 -2047
527 199 -2248
199 507 -7417
507 495 -8305
495 475 -2323
475 423 -5146
423 264 -8738
264 518 -242
518 1297 -8634
1297 1040 -9757
1040 1426 -8406
1426 659 -7729
659 1381 -9111
1381 1329 -7170
1329 299 -8780
299 1110 -7020
1110 846 -3719
846 1177 -39
1177 703 -4944
703 401 -123
401 1349 -7449
1349 1079 -3308
1079 702 -3327
702 211 -342
211 1152 -9806
1152 1001 -2785
1001 827 -9750
827 623 -9624
623 313 -2927
313 143 -9398
143 998 -3643
998 604 -4528
604 1185 -6385
1185 1327 -304
1327 350 -6138
350 1441 -668
1441 1328 -827
1328 1478 -9805
1478 1186 -9406
1186 1027 -5013
1027 914 -9745
914 1181 -8903
1181 939 -3251
939 642 -9929
642 745 -8792
745 935 -6008
935 1488 -9534
1488 385 -6651
385 644 -5737
644 660 -2546
660 648 -9545
648 608 -3755
608 1278 -2642
1278 617 -4268
617 1289 -1521
1289 27 -4309
27 460 -8000
460 3 -509
3 796 -1535
796 1142 -4683
1142 1236 -9148
1236 819 -9864
819 492 -8535
492 177 -211
177 805 -9321
805 1102 -5612
1102 638 -3986
638 873 -4079
873 613 -9818
613 547 -5497
547 15 -7788
15 1206 -6334
1206 909 -9348
909 577 -914
577 81 -5566
81 241 -1526
241 754 -6551
754 1347 -7334
1347 242 -4985
242 274 -8031
274 945 -2220
945 1023 -5292
1023 398 -1911
398 630 -2047
630 1286 -7229
1286 766 -7362
766 314 -7266
314 969 -2071
969 1454 -7784
1454 517 -4709
517 1268 -8626
1268 787 -4529
787 755 -7651
755 667 -2495
667 1067 -7768
1067 1263 -9303
1263 126 -413
126 904 -1298
904 360 -5083
360 741 -754
741 1348 -9992
1348 409 -4711
409 1066 -9926
1066 226 -7895
226 1419 -9880
1419 943 -1973
943 554 -8606
554 1477 -8402
1477 259 -8251
259 1214 -899
1214 413 -7061
413 429 -2721
429 1344 -295
1344 713 -2093
713 1074 -7937
1074 484 -1887
484 521 -1285
521 840 -2038
840 589 -2954
589 1281 -4869
1281 714 -2159
714 917 -5874
917 1080 -5830
1080 1264 -1633
1264 1313 -5595
1313 65 -385
65 1389 -4933
1389 1324 -6228
1324 1295 -8197
1295 293 -9099
293 99 -4332
99 1175 -557
1175 297 -1870
297 255 -9391
255 48 -6258
48 1499 -183
1499 694 -8295
694 1017 -4106
1017 592 -5341
592 1184 -9620
1184 768 -5117
768 817 -7608
817 524 -9322
524 1145 -775
1145 1062 -9906
1062 532 -7068
532 163 -7071
163 201 -5043
201 237 -1311
237 383 -5504
383 776 -9841
776 1165 -4134
1165 376 -9260
376 1294 -4796
1294 978 -5349
978 855 -579
855 1407 -8268
1407 1082 -5014
1082 1011 -9095
1011 710 -3906
710 1202 -185
1202 1068 -8287
1068 1119 -7421
1119 900 -9928
900 407 -4099
407 38 -3704
38 985 -7162
985 962 -9415
962 1408 -4985
1408 1309 -9639
1309 1450 -593
1450 1195 -8052
1195 1301 -3732
1301 280 -2284
280 135 -8032
135 609 -3515
609 1373 -3366
1373 1042 -178
1042 1428 -1241
1428 1405 -6468
1405 1291 -869
1291 1403 -6119
1403 153 -1887
153 1208 -8098
1208 727 -4504
727 1423 -8106
1423 1262 -9093
1262 896 -6367
896 883 -783
883 468 -2856
468 684 -951
684 23 -2057
23 78 -98
78 489 -6741
489 567 -6357
567 1416 -8492
1416 1424 -7920
1424 1282 -8507
1282 964 -7412
964 731 -7533
731 1482 -2085
1482 683 -9508
683 725 -7204
725 704 -9755
704 1369 -504
1369 139 -4744
139 39 -6623
39 1431 -7988
1431 158 -8570
158 339 -1687
339 634 -4230
634 773 -4920
773 1360 -3343
1360 1457 -1700
1457 872 -7452
872 1331 -3489
1331 759 -6746
759 1123 -2741
1123 44 -832
44 1235 -6110
1235 925 -3611
925 412 -4301
412 317 -1131
317 1163 -6130
1163 1114 -3400
1114 505 -9878
505 1314 -8398
1314 415 -752
415 1265 -9933
1265 134 -5808
134 2 -1721
2 1173 -8819
1173 452 -3475
452 1414 -6651
1414 408 -8796
408 1018 -8431
1018 523 -7202
523 1250 -1492
1250 884 -7391
884 83 -810
83 390 -1319
390 931 -4930
931 1194 -5072
1194 338 -5113
338 545 -5780
545 720 -9518
720 1409 -9295
1409 1232 -1067
1232 51 -6587
51 1212 -8709
1212 591 -4044
591 1474 -9030
1474 1248 -9816
1248 503 -9198
503 933 -4668
933 1198 -68
1198 115 -4530
115 620 -6186
620 369 -7118
369 300 -556
300 1075 -6560
1075 944 -2606
944 618 -3665
618 970 -4976
970 513 -6476
513 1357 -8146
1357 712 -9778
712 785 -7130
785 902 -953
902 133 -2952
133 1471 -8103
1471 341 -8790
341 894 -1924
894 746 -9084
746 404 -6349
404 735 -8334
735 1486 -2284
1486 272 -767
272 1261 -2882
1261 1476 -4553
1476 1418 -6370
1418 990 -4625
990 173 -6834
173 53 -4769
53 578 -591
578 679 -1314
679 138 -994
138 33 -9079
33 1192 -9672
1192 311 -2760
311 304 -1343
304 367 -4936
367 80 -2355
80 446 -9822
446 149 -9525
149 596 -4508
596 402 -151
402 1097 -8610
1097 1009 -8110
1009 1255 -3779
1255 1104 -4246
1104 282 -1771
282 739 -5393
739 1054 -2766
1054 1213 -9674
1213 573 -8093
573 1484 -1431
1484 1086 -9055
1086 857 -5088
857 12 -8861
12 876 -5308
876 1386 -1697
1386 678 -1879
678 661 -1106
661 930 -7018
930 1351 -7846
1351 1495 -6952
1495 611 -9410
611 85 -5014
85 71 -5171
71 689 -5683
689 91 -4233
91 221 -8983
221 1465 -7500
1465 1258 -7230
1258 854 -3368
854 899 -9979
899 1109 -9951
1109 1178 -2541
1178 534 -5730
534 1106 -2536
1106 1401 -9490
1401 26 -9392
26 1216 -7286
1216 229 -8595
229 1460 -7612
1460 636 -4528
636 530 -2812
530 1412 -7236
1412 687 -1093
687 1117 -6247
1117 346 -3904
346 167 -8068
167 546 -4285
546 516 -643
516 217 -2912
217 256 -8732
256 742 -7661
742 875 -8042
875 494 -630
494 728 -4958
728 89 -545
89 1311 -6698
1311 582 -8309
582 1171 -8736
1171 946 -7809
946 1392 -8152
1392 680 -4772
680 106 -8412
106 1055 -4034
1055 100 -3429
100 1147 -267
1147 779 -2585
779 867 -1951
867 145 -4064
145 155 -2753
155 276 -1447
276 850 -6695
850 940 -9262
940 333 -562
333 888 -8701
888 57 -8678
57 979 -5946
979 1156 -9922
1156 600 -8132
600 1496 -7060
1496 113 -4701
113 344 -6803
344 1449 -5200
1449 1221 -5727
1221 1052 -61
1052 586 -9878
586 508 -7299
508 844 -4199
844 1356 -294
1356 1159 -8531
1159 980 -4544
980 1229 -9229
1229 1089 -217
1089 454 -3321
454 653 -1536
653 1330 -9051
1330 1395 -8807
1395 67 -3285
67 1497 -4103
1497 1134 -9267
1134 323 -4061
323 168 -3651
168 869 -2083
869 11 -9112
11 744 -7325
744 365 -2807
365 1346 -7083
1346 784 -5388
784 570 -4192
570 36 -3161
36 294 -8562
294 474 -1566
474 718 -3998
718 557 -914
557 657 -6590
657 673 -3970
673 69 -106
69 650 -3209
650 553 -7372
553 593 -6399
593 330 -1326
330 497 -8748
497 465 -6672
465 1388 -8314
1388 696 -9418
696 1310 -2224
1310 674 -7071
674 1341 -5796
1341 14 -876
14 109 -4456
109 858 -8187
858 1151 -4420
1151 782 -5007
782 1113 -2149
1113 391 -8577
391 539 -7989
539 35 -8372
35 509 -1314
509 1222 -8884
1222 1362 -2446
1362 1487 -9122
1487 952 -6557
952 228 -5128
228 372 -5076
372 171 -5757
171 1493 -918
1493 1427 -4926
1427 734 -3664
734 246 -7864
246 1058 -8904
1058 70 -451
70 169 -368
169 540 -5323
540 64 -3112
64 324 -6168
324 1041 -6495
1041 200 -3267
200 1247 -4144
1247 986 -8832
986 384 -8020
384 833 -6348
833 381 -8219
381 799 -6716
799 626 -2508
626 1088 -7887
1088 938 -9871
938 60 -6167
60 349 -7719
349 477 -9340
477 715 -8156
715 1398 -9697
1398 1069 -8724
1069 498 -4231
498 1072 -2504
1072 1131 -7996
1131 180 -8892
180 1366 -3411
1366 97 -8326
97 1375 -3016
1375 1121 -6496
1121 29 -5616
29 1130 -6394
1130 801 -8975
801 893 -6130
893 603 -6788
603 82 -4382
82 1302 -4864
1302 619 -7316
619 820 -2938
820 37 -5667
37 808 -573
808 1382 -9043
1382 187 -8142
187 269 -3159
269 1244 -660
1244 275 -6274
275 693 -6276
693 1098 -2360
1098 13 -8958
13 562 -3959
562 479 -3372
479 916 -8477
916 208 -3130
208 1251 -7975
1251 815 -71
815 1283 -4544
1283 210 -7271
210 1279 -48
1279 891 -9367
891 625 -7723
625 584 -1684
584 906 -6266
906 1150 -1001
1150 502 -104
502 370 -9784
370 478 -4974
478 950 -7505
950 1012 -2856
1012 866 -8144
866 871 -9202
871 953 -6665
953 1249 -5598
1249 949 -5981
949 1004 -7914
1004 325 -922
325 108 -9859
108 559 -9002
559 1410 -3343
1410 1108 -1879
1108 406 -4617
406 1061 -6527
1061 1233 -5324
1233 1321 -9821
1321 178 -3261
178 1002 -8039
1002 388 -8829
388 1397 -8091
1397 176 -3982
176 1318 -7457
1318 587 -2375
587 1029 -7778
1029 1304 -6765
1304 800 -2538
800 1019 -4423
1019 361 -4251
361 788 -1146
788 209 -9653
209 1146 -3914
1146 1480 -9931
1480 1246 -7435
1246 1032 -2176
1032 281 -992
281 807 -3576
807 59 -9436
59 544 -3143
544 308 -4943
308 835 -2793
835 1105 -4745
1105 989 -8742
989 901 -6217
901 235 -6223
235 558 -1098
558 1290 -80
1290 184 -9998
184 162 -7014
162 791 -6563
791 831 -7904
831 4 -9264
4 1010 -9563
1010 752 -505
752 1169 -4690
1169 777 -5433
777 737 -9003
737 804 -7876
804 257 -6273
257 997 -7293
997 1049 -959
1049 62 -1784
62 1141 -6992
1141 437 -1232
437 40 -8265
40 672 -7330
672 1254 -3912
1254 253 -869
253 79 -2622
79 520 -2131
520 897 -1781
897 215 -1708
215 120 -9138
120 763 -2847
763 542 -431
542 1003 -7818
1003 1215 -6197
1215 463 -2947
463 1317 -3530
1317 129 -1894
129 1046 -5024
1046 114 -7208
114 856 -8685
856 5 -3207
5 1485 -1117
1485 1211 -8794
1211 1452 -578
1452 806 -7279
806 1456 -2378
1456 1028 -7623
1028 87 -6067
87 424 -8854
424 420 -9309
420 301 -9273
301 769 -144
769 921 -6471
921 49 -8452
49 142 -9283
142 580 -8320
580 598 -4667
598 610 -8116
610 161 -9788
161 334 -7086
334 212 -8280
212 1126 -3246
1126 164 -1197
164 1240 -8175
1240 860 -4872
860 480 -4048
480 154 -7995
154 223 -6885
223 447 -6186
447 743 -2898
743 892 -8163
892 202 -7125
202 233 -3930
233 147 -4748
147 994 -7449
994 214 -8361
214 947 -2767
947 1238 -8984
1238 639 -2879
639 1429 -1414
1429 1367 -9657
1367 195 -2843
195 1116 -7558
1116 887 -4620
887 262 -3207
262 128 -2643
128 1399 -1415
1399 512 -2224
512 1451 -8634
1451 1083 -6961
1083 563 -3503
563 1455 -345
1455 868 -3227
868 781 -8452
781 1365 -973
1365 983 -9628
983 829 -2829
829 354 -1849
354 457 -6299
457 841 -5625
841 1363 -6548
1363 197 -8660
197 194 -9934
194 248 -6290
248 188 -6817
188 656 -7805
656 268 -4526
268 1298 -5679
1298 1174 -9715
1174 1421 -6108
1421 312 -5284
312 1044 -2596
1044 289 -3438
289 456 -468
456 783 -7271
783 711 -333
711 1326 -7976
1326 822 -1967
822 707 -6614
707 110 -2160
110 1464 -2824
1464 34 -1421
34 1140 -8291
1140 1135 -1087
1135 1030 -4686
1030 813 -1532
813 1133 -885
1133 1275 -4928
1275 818 -3713
818 607 -5335
607 988 -6298
988 427 -9629
427 190 -7915
190 1352 -9311
1352 778 -559
778 705 -7259
705 93 -7669
93 1252 -4698
1252 1459 -4768
1459 695 -108
695 615 -9970
615 471 -15
471 332 -7853
332 1036 -3443
1036 1299 -8813
1299 1435 -909
1435 316 -5731
316 165 -4364
165 968 -1347
968 1380 -9295
1380 375 -9143
375 118 -6519
118 111 -3246
111 1447 -9121
1447 568 -8625
568 1007 -7705
1007 984 -8215
984 576 -1007
576 717 -9949
717 261 -6065
261 756 -4426
756 747 -1762
747 722 -4194
722 1039 -411
1039 160 -6487
160 389 -8058
389 1157 -2222
1157 628 -7432
628 1411 -9932
1411 1239 -731
1239 905 -9608
905 1037 -9160
1037 677 -9412
677 971 -8712
971 216 -3907
216 189 -5805
189 762 -6510
762 397 -1024
397 1433 -9716
1433 31 -8191
31 753 -5150
753 1100 -940
1100 514 -8035
514 919 -3407
919 1056 -8021
1056 379 -7508
379 1136 -8433
1136 337 -5757
337 1404 -8944
1404 250 -1604
250 239 -255
239 1237 -280
1237 1462 -5058
1462 469 -9283
469 467 -104
467 186 -4954
186 1322 -6960
1322 416 -9854
416 451 -9108
451 472 -2224
472 723 -6400
723 898 -3799
898 363 -2701
363 362 -6443
362 575 -6881
575 651 -9184
651 633 -9838
633 511 -2312
511 359 -4906
359 790 -3029
790 422 -9919
422 842 -8767
842 1073 -9715
1073 431 -7725
431 522 -8162
522 851 -5550
851 555 -7380
555 1280 -4927
1280 991 -5563
991 706 -740
706 1225 -7728
1225 306 -7028
306 273 -5265
273 649 -8366
649 1103 -2271
1103 621 -4177
621 140 -839
140 834 -9106
834 903 -8062
903 838 -1394
838 117 -6777
117 1288 -5069
1288 889 -4744
889 414 -4390
414 1065 -8857
1065 1085 -3804
1085 318 -8018
318 1353 -1854
1353 1060 -2342
1060 28 -1917
28 380 -7256
380 1071 -6195
1071 1045 -2031
1045 961 -6372
961 676 -9401
676 219 -9450
219 1276 -3003
1276 462 -8158
462 1472 -1971
1472 7 -6777
7 244 -7318
244 1439 -9782
1439 227 -9455
227 453 -2727
453 1091 -3212
1091 419 -4665
419 271 -3147
271 861 -7013
861 45 -2661
45 519 -8650
519 1057 -7018
1057 1285 -47
1285 1154 -8325
1154 1128 -8485
1128 1350 -3052
1350 320 -8353
320 16 -7873
16 1393 -4725
1393 418 -1422
418 1033 -1658
1033 823 -6722
823 319 -4356
319 411 -8928
411 483 -7923
483 425 -5658
425 305 -9527
305 193 -4296
193 929 -2124
929 1006 -8039
1006 486 -2757
486 1241 -4555
1241 911 -3818
911 225 -7691
225 141 -9947
141 681 -7509
681 802 -3123
802 1200 -2631
1200 1218 -1538
1218 493 -9645
493 670 -9254
670 1432 -8523
1432 150 -9308
150 496 -9547
496 682 -460
682 1129 -9920
1129 936 -3009
936 1461 -4293
1461 322 -4127
322 993 -3472
993 438 -4317
438 701 -2493
701 863 -5277
863 697 -282
697 1271 -7381
1271 1234 -8474
1234 1422 -3739
1422 1070 -7097
1070 1190 -5614
1190 848 -2985
848 466 -730
466 982 -7358
982 183 -8893
183 32 -2770
32 1448 -4939
1448 770 -2897
770 1430 -5467
1430 926 -1003
926 956 -8850
956 254 -6203
254 1273 -4897
1273 798 -3070
798 1387 -7725
1387 267 -833
267 94 -2894
94 1338 -9865
1338 336 -6257
336 865 -801
865 192 -9962
192 1266 -777
1266 20 -5513
20 1095 -6060
1095 795 -3163
795 832 -5127
832 668 -62
668 550 -7240
550 1217 -9528
1217 627 -3791
627 965 -6230
965 345 -2099
345 1492 -9186
1492 1048 -3618
1048 25 -4765
25 955 -8119
955 1051 -2428
1051 405 -9138
405 1469 -1620
1469 124 -3073
124 736 -7742
736 441 -8615
441 1359 -9516
1359 166 -5840
166 1166 -8670
1166 355 -676
355 771 -3537
771 430 -8686
430 595 -6698
595 918 -1756
918 1201 -1735
1201 270 -8816
270 1005 -1446
1005 920 -8002
920 1296 -1670
1296 647 -8270
647 757 -712
757 1440 -4484
1440 500 -7878
500 789 -3810
789 1274 -8421
1274 1468 -7653
1468 1479 -8874
1479 879 -3105
879 1115 -266
1115 103 -4541
103 296 -1628
296 535 -3323
535 1339 -1707
1339 1406 -6594
1406 632 -7932
632 849 -7811
849 923 -7036
923 258 -1987
258 1077 -9240
1077 685 -7597
685 284 -5873
284 531 -9065
531 719 -4234
719 1187 -7867
1187 1167 -5174
1167 564 -6429
564 101 -8470
101 566 -3815
566 179 -5886
179 1269 -807
1269 198 -1583
198 528 -3886
528 22 -9117
22 1176 -1452
1176 1199 -2332
1199 515 -4817
515 967 -4164
967 1307 -7718
1307 646 -9439
646 1013 -2011
1013 837 -2208
837 622 -897
622 353 -1535
353 382 -738
382 957 -9698
957 688 -7418
688 890 -7771
890 1332 -623
1332 421 -1853
421 972 -4022
972 663 -5582
663 878 -2300
878 1319 -4770
1319 1415 -6948
1415 1138 -1649
1138 1342 -3616
1342 1064 -4412
1064 1021 -7426
1021 175 -4244
175 123 -9788
123 588 -6954
588 664 -1680
664 1272 -2363
1272 46 -1684
46 797 -4928
797 1137 -3720
1137 146 -7705
146 1024 -2621
1024 1125 -5949
1125 847 -2057
847 449 -2125
449 654 -4633
654 612 -3835
612 602 -6326
602 1385 -2607
1385 1143 -6739
1143 760 -9081
760 249 -1538
249 605 -1466
605 549 -7244
549 792 -9561
792 886 -4424
886 828 -7847
828 1374 -9379
1374 396 -4409
396 561 -3453
561 98 -8510
98 775 -7861
775 658 -7666
658 541 -8485
541 699 -5820
699 400 -2728
400 882 -4642
882 1481 -7990
1481 941 -6482
941 50 -4359
50 54 -6330
54 1227 -4703
1227 732 -2788
732 1124 -8189
1124 1203 -984
1203 1355 -8086
1355 218 -5421
218 641 -1778
641 283 -8371
283 473 -2965
473 1383 -244
1383 1172 -776
1172 343 -8856
343 987 -6530
987 448 -864
448 352 -2867
352 298 -4696
298 525 -3090
525 928 -4314
928 1120 -5802
1120 30 -2926
30 510 -2588
510 1111 -7368
1111 1490 -4753
1490 240 -8129
240 1107 -2909
1107 436 -1699
436 196 -2
196 606 -6958
606 1494 -4751
1494 374 -701
374 348 -4063
348 96 -6979
96 662 -9081
662 976 -5350
976 1197 -2794
1197 1453 -4493
1453 671 -3637
671 1180 -5943
1180 1443 -5407
1443 1256 -6207
1256 295 -6980
295 880 -517
880 793 -9830
793 174 -4343
174 859 -9315
859 1463 -8710
1463 43 -3835
43 1205 -1729
1205 1160 -6714
1160 1158 -9472
1158 1112 -7146
1112 1219 -936
1219 288 -473
288 347 -8903
347 6 -6828
6 231 -3393
231 95 -9730
95 435 -3827
435 290 -9283
290 748 -8230
748 907 -6325
907 156 -980
156 981 -6870
981 394 -2164
394 119 -5566
119 1444 -2133
1444 1390 -779
1390 428 -787
428 551 -8655
551 1437 -2898
1437 536 -6936
536 1093 -2137
1093 417 -269
417 1491 -6778
1491 934 -9496
934 399 -3342
399 461 -7228
461 1325 -7571
1325 637 -8718
637 68 -6766
68 529 -490
529 224 -9552
224 482 -6523
482 481 -8145
481 1016 -877
1016 366 -3619
366 455 -4384
455 845 -5450
845 410 -3708
410 292 -5892
292 10 -1315
10 624 -8034
624 1043 -7487
1043 170 -2030
170 1305 -8306
1305 386 -1571
386 203 -3062
203 1047 -8860
1047 116 -6794
116 951 -2196
951 996 -731
996 331 -3622
331 434 -7236
434 1149 -8120
1149 18 -8759
18 730 -5820
730 1315 -8436
1315 750 -9973
750 41 -2485
41 1372 -8143
1372 937 -5538
937 1144 -8613
1144 1230 -3641
1230 1226 -9763
1226 839 -5653
839 285 -9503
285 260 -5215
260 765 -4614
765 279 -1635
279 1162 -8996
1162 1092 -6404
1092 1053 -6093
1053 767 -4378
767 1139 -2266
1139 303 -661
303 1078 -4995
1078 1445 -8892
1445 948 -4825
948 565 -5578
565 1277 -7457
1277 1316 -8557
1316 490 -9062
490 992 -9568
992 881 -2508
881 635 -6636
635 185 -6051
185 1191 -4106
1191 716 -6178
716 1438 -83
1438 932 -1908
932 1076 -2182
1076 144 -6483
144 1308 -3471
1308 377 -7712
377 1155 -8351
1155 104 -1520
104 780 -1023
780 444 -9052
444 459 -4247
459 309 -8645
309 73 -6718
73 537 -359
537 1394 -640
1394 1498 -534
1498 709 -8127
709 230 -374
230 476 -7615
476 387 -8075
387 121 -7531
121 616 -8718
616 321 -1776
321 1224 -4364
1224 470 -5164
470 666 -819
666 1008 -9753
1008 204 -4843
204 1267 -6616
1267 1500 -6691
1 484 -9926
484 146 -7945
146 37 -2763
37 1248 -6997
1248 571 -8231
571 644 -7240
644 935 -5998
935 1092 -7613
1092 7 -6968
7 103 -4163
103 1440 -1310
1440 129 -8039
129 853 -15
853 68 -2268
68 329 -2267
329 75 -2353
75 212 -5652
212 1305 -7899
1305 1175 -5429
1175 574 -2600
574 224 -3675
224 62 -8370
62 849 -7274
849 1136 -3880
1136 1310 -9618
1310 1391 -7750
1391 817 -9965
817 502 -212
502 661 -4576
661 1041 -1385
1041 1231 -9221
1231 961 -3845
961 746 -4872
746 1182 -7913
1182 505 -3116
505 305 -5621
305 313 -7504
313 1346 -9881
1346 1042 -6563
1042 451 -1642
451 1103 -2021
1103 1415 -8513
1415 1308 -8646
1308 191 -9570
191 977 -475
977 1106 -790
1106 1139 -1555
1139 572 -1329
572 493 -8886
493 706 -7785
706 1396 -9978
1396 512 -8476
512 1210 -602
1210 1254 -5810
1254 1154 -7844
1154 668 -227
668 558 -9635
558 1419 -8681
1419 1104 -1444
1104 1277 -1489
1277 831 -1412
831 1399 -6073
1399 340 -9663
340 225 -9347
225 162 -273
162 387 -1156
387 810 -5882
810 1328 -283
1328 511 -4364
511 1290 -5892
1290 755 -152
755 1298 -9330
1298 9 -7888
9 1001 -7815
1001 544 -6002
544 478 -7919
478 1262 -6895
1262 895 -8168
895 141 -7907
141 684 -7147
684 1378 -1340
1378 792 -9711
792 603 -9321
603 288 -9377
288 367 -8520
367 1274 -7623
1274 690 -4331
690 1026 -9382
1026 768 -1693
768 763 -401
763 155 -3035
155 1375 -524
1375 1350 -8989
1350 1394 -4796
1394 337 -3067
337 778 -3511
778 964 -3641
964 167 -786
167 936 -6304
936 273 -4301
273 185 -7889
185 885 -3233
885 1051 -856
1051 1452 -7454
1452 78 -3279
78 985 -8367
985 82 -9690
82 1095 -2119
1095 63 -146
63 1272 -8059
1272 1084 -6002
1084 1338 -3735
1338 375 -8572
375 356 -6035
356 403 -9882
403 178 -7390
178 50 -4667
50 1011 -5594
1011 364 -9352
364 56 -1465
56 939 -1704
939 532 -7607
532 472 -9691
472 575 -7039
575 1487 -9953
1487 100 -5884
100 1490 -4563
1490 1162 -7225
1162 1035 -4120
1035 1339 -5643
1339 1068 -4131
1068 645 -1299
645 657 -3480
657 112 -3049
112 25 -8120
25 1053 -5014
1053 180 -9611
180 278 -3264
278 1181 -7767
1181 158 -9810
158 471 -7422
471 93 -7926
93 46 -4185
46 812 -8940
812 358 -8847
358 11 -383
11 732 -6438
732 1316 -3212
1316 785 -2604
785 1497 -1924
1497 1284 -6418
1284 503 -8820
503 848 -1052
848 638 -9025
638 529 -2571
529 1322 -1056
1322 830 -3274
830 1187 -4240
1187 1060 -7406
1060 128 -8064
128 865 -5253
865 177 -1367
177 85 -9789
85 883 -7975
883 1107 -7321
1107 1067 -8595
1067 893 -6754
893 837 -9393
837 1311 -8236
1311 727 -6866
727 470 -7264
470 827 -8935
827 1368 -6697
1368 1436 -8417
1436 89 -623
89 222 -2835
222 1212 -3757
1212 1444 -4874
1444 135 -6132
135 258 -5075
258 1275 -3907
1275 769 -924
769 790 -1634
790 1046 -2174
1046 4 -8288
4 648 -1881
648 173 -4579
173 15 -8439
15 1243 -5934
1243 216 -7952
216 247 -4677
247 1144 -293
1144 169 -522
169 818 -9327
818 715 -982
715 517 -2399
517 12 -1917
12 64 -5239
64 223 -1390
223 969 -201
969 816 -6602
816 433 -6493
433 487 -2494
487 759 -7743
759 1152 -9501
1152 1451 -9525
1451 929 -6077
929 719 -6644
719 1373 -8670
1373 1131 -2893
1131 1371 -3389
1371 806 -4282
806 426 -3704
426 189 -7322
189 1191 -3695
1191 255 -7248
255 1488 -8062
1488 1481 -9125
1481 1471 -7596
1471 1093 -8126
1093 1450 -1239
1450 925 -9989
925 1237 -7584
1237 402 -3168
402 290 -3341
290 279 -2154
279 431 -8853
431 243 -1876
243 1160 -9482
1160 1244 -8765
1244 756 -7555
756 522 -6499
522 1043 -7629
1043 482 -9033
482 1143 -2905
1143 1247 -322
1247 949 -5376
949 787 -4424
787 856 -9434
856 203 -9351
203 581 -9514
581 1034 -6318
1034 1208 -1608
1208 1388 -746
1388 152 -2371
152 622 -5191
622 490 -6658
490 1423 -6450
1423 987 -6028
987 198 -511
198 48 -5246
48 170 -6587
170 168 -507
168 344 -5429
344 124 -7157
124 366 -4328
366 1434 -5992
1434 73 -6512
73 416 -754
416 1216 -7853
1216 659 -9625
659 66 -7070
66 343 -7833
343 320 -4042
320 1443 -5869
1443 877 -1567
877 1119 -5223
1119 1463 -6599
1463 601 -7419
601 59 -5636
59 664 -6638
664 38 -5555
