100 9900
1 100
64 78 808
77 57 350
61 36 677
64 79 886
40 92 854
37 63 517
44 61 629
7 81 931
50 24 138
72 47 236
54 26 350
78 38 27
26 76 328
37 12 550
95 9 155
50 45 75
63 57 489
79 40 745
88 65 182
64 26 786
23 2 798
91 45 576
64 72 776
42 19 651
87 34 897
33 22 822
73 60 160
53 2 684
64 56 52
37 99 699
83 34 511
86 4 174
21 17 735
96 66 680
9 19 201
20 100 614
54 78 687
99 65 833
7 29 628
12 84 482
73 75 871
79 14 668
63 80 923
1 77 545
71 31 834
34 38 796
9 16 48
43 89 76
97 20 49
9 84 202
10 58 401
3 47 126
72 43 252
40 31 923
48 42 117
39 41 909
61 76 553
63 35 788
14 25 256
10 21 786
77 27 67
72 68 639
5 17 710
49 79 641
66 53 379
72 98 35
75 72 298
32 71 701
94 65 782
12 78 429
8 23 984
92 54 709
100 26 855
32 22 555
95 87 567
27 48 817
39 35 669
16 97 472
20 43 442
88 90 429
45 81 146
35 54 274
5 59 489
89 95 572
16 66 549
18 96 568
51 84 638
67 95 680
90 76 948
17 3 123
88 91 249
88 26 323
15 82 413
10 1 504
42 90 77
22 44 450
18 67 10
79 53 637
36 83 139
35 30 644
77 46 5
27 70 171
76 11 233
35 60 489
9 86 257
18 11 787
85 49 382
63 10 748
56 98 589
29 7 734
42 100 420
3 7 384
6 45 784
80 70 541
6 58 933
58 36 912
73 95 115
83 79 820
12 76 128
7 83 546
90 94 326
35 55 925
61 51 214
88 6 669
42 65 366
25 58 970
61 52 608
23 62 805
78 94 243
70 46 814
37 98 215
45 68 491
93 54 802
96 95 293
95 43 265
2 89 330
62 21 282
30 66 315
8 69 76
83 42 291
60 7 891
5 65 266
70 94 968
59 60 472
71 26 140
1 37 104
72 23 202
4 6 852
77 31 312
58 72 816
14 17 300
17 56 797
64 24 521
49 84 612
51 21 432
77 92 898
80 92 121
17 67 604
77 71 343
12 96 943
20 36 453
97 8 563
77 58 970
48 69 580
40 15 968
39 21 975
13 26 495
56 49 216
74 3 848
6 21 20
65 15 614
96 38 219
21 7 425
44 65 213
53 21 261
91 84 162
70 30 571
72 37 70
83 36 228
95 57 463
34 24 613
42 60 953
3 31 662
71 16 417
66 34 857
56 18 136
82 28 774
52 71 875
91 23 994
58 49 339
24 71 862
58 79 700
49 21 640
5 98 267
1 59 557
87 92 86
52 90 498
63 53 991
22 64 257
29 96 73
87 33 333
24 39 563
34 14 428
33 81 916
64 18 893
64 45 728
77 47 882
84 31 241
62 85 744
80 39 695
31 10 888
100 23 529
74 93 555
93 82 609
87 38 766
73 13 551
63 95 850
49 70 138
53 41 716
56 88 794
58 32 819
26 36 5
85 23 753
32 14 820
53 43 576
1 21 840
35 61 72
19 38 349
59 8 945
32 48 728
35 76 85
76 47 39
68 51 870
73 16 612
44 27 983
24 11 977
57 97 873
71 33 324
84 20 929
46 85 163
26 29 830
35 16 902
79 43 746
10 4 496
80 74 528
97 51 391
43 15 364
99 17 198
35 51 46
82 78 800
8 70 299
34 54 864
46 100 640
21 81 783
85 97 847
2 97 824
75 43 866
100 37 829
64 76 511
12 34 579
28 60 680
67 32 807
38 12 467
6 41 131
66 15 138
93 56 645
90 99 550
56 92 347
9 96 340
57 26 506
81 94 396
57 69 686
91 78 167
62 1 105
12 89 569
40 41 512
88 4 145
47 81 826
82 76 211
69 72 36
93 72 487
10 53 606
45 14 151
36 16 430
34 50 650
84 74 833
77 55 696
33 95 492
18 62 550
10 87 382
90 61 890
44 29 578
98 39 936
41 44 402
3 45 482
54 94 280
27 34 200
75 32 285
80 23 850
72 65 660
79 80 136
2 88 689
51 60 105
54 12 869
23 37 964
42 68 221
28 19 55
4 56 638
88 50 805
2 53 491
78 65 696
12 11 225
78 19 316
94 41 183
39 93 695
34 6 258
88 7 560
1 85 749
66 37 883
20 88 719
23 94 70
14 41 765
4 94 260
16 64 152
67 94 519
15 17 79
28 50 325
28 67 773
65 96 999
76 5 573
84 44 222
94 91 597
50 55 624
16 49 11
20 16 576
27 73 596
24 1 707
20 76 125
77 65 707
75 84 475
49 67 462
2 84 565
66 19 327
68 18 496
69 54 210
16 94 56
70 26 797
12 19 617
70 64 635
63 71 665
43 86 877
98 26 274
49 50 207
5 95 235
47 61 607
3 75 115
88 33 37
66 83 43
36 52 399
52 36 546
73 8 879
43 31 908
81 38 30
4 86 565
28 74 157
40 55 644
72 25 367
43 13 487
56 71 113
78 91 577
89 99 885
15 20 195
10 62 706
77 43 959
6 25 118
38 66 690
32 82 203
34 37 627
14 62 838
55 90 317
19 82 534
57 59 817
60 88 884
30 50 985
42 96 743
87 96 54
85 89 176
24 13 968
44 13 409
52 62 264
80 32 640
16 27 789
74 60 138
64 58 358
30 82 238
2 77 156
7 28 690
33 7 667
96 29 782
45 47 748
91 94 510
1 47 568
27 89 668
76 58 553
62 48 978
57 10 490
75 9 908
58 62 135
45 57 800
95 42 890
52 5 705
91 2 646
53 1 172
34 96 550
56 7 627
78 30 728
55 75 523
8 89 86
73 1 983
69 31 25
79 27 589
25 93 249
20 60 412
43 71 230
74 49 154
74 79 894
36 25 953
51 94 716
89 62 852
10 19 737
34 83 596
52 23 628
16 74 922
30 15 461
95 70 911
27 29 760
21 66 228
73 44 927
29 81 202
30 39 560
44 77 208
62 16 832
62 19 985
18 33 765
61 30 417
33 1 151
93 44 192
18 4 322
77 52 378
22 78 33
19 88 197
30 1 24
73 22 271
13 32 31
22 28 346
26 47 523
1 95 279
50 64 109
30 29 711
85 53 657
36 8 742
38 20 290
49 48 323
74 73 846
13 63 848
21 72 363
61 98 515
7 46 971
91 6 825
96 31 217
45 51 371
4 47 867
11 76 759
43 16 660
52 2 44
81 28 904
42 2 219
23 90 837
16 15 15
96 10 19
10 84 208
99 82 182
7 31 97
55 8 697
25 5 923
17 73 319
53 36 612
60 84 53
79 85 708
25 47 992
92 30 332
94 34 676
11 8 722
36 90 648
11 100 24
12 29 743
41 27 821
36 33 74
74 83 624
40 95 834
55 53 340
4 37 93
64 4 393
5 83 127
67 80 113
42 85 341
26 90 330
24 73 576
58 13 405
16 71 710
63 42 735
79 31 56
74 88 820
20 70 30
89 66 619
22 29 643
92 61 130
96 62 824
50 23 608
42 72 100
69 32 186
89 1 807
57 92 707
63 36 441
53 71 972
81 5 794
51 26 101
16 47 631
59 74 141
51 2 421
36 98 843
70 17 404
67 57 241
29 14 588
80 9 296
54 76 932
2 60 145
65 46 954
4 1 118
3 68 95
30 60 323
95 82 838
93 88 609
68 2 666
75 7 592
26 46 593
88 100 658
22 5 501
52 35 726
26 30 108
38 78 245
54 45 986
78 87 569
66 39 800
77 48 413
79 36 459
73 57 689
68 45 474
100 27 437
12 62 582
30 63 413
3 36 826
47 56 206
80 2 908
96 48 214
77 96 896
53 56 805
82 97 605
13 40 785
52 13 102
15 73 401
64 80 712
1 89 304
30 3 597
22 66 155
48 5 852
8 12 64
5 4 297
84 94 520
25 46 631
17 95 541
21 33 751
97 37 934
84 51 616
4 73 799
98 10 110
85 7 8
86 87 459
19 11 954
18 81 543
82 57 414
96 47 644
51 25 69
39 6 324
91 100 798
71 62 167
72 48 581
92 71 85
76 45 763
28 3 151
48 51 170
92 74 435
73 6 89
64 84 887
73 68 195
85 33 453
17 20 961
15 37 324
93 20 397
26 28 82
63 3 770
3 13 687
95 36 276
91 60 796
5 66 155
38 1 943
32 7 710
25 37 975
24 63 602
57 28 324
33 28 537
5 40 340
33 39 146
64 42 920
14 74 252
27 50 78
86 16 909
9 91 980
37 5 897
3 53 954
99 63 484
33 94 82
42 49 22
48 84 168
13 15 738
54 97 285
50 62 516
41 2 609
4 20 133
24 65 247
84 52 486
27 69 520
98 76 53
40 4 1
64 51 143
91 55 27
21 73 831
93 77 967
95 12 576
98 24 838
57 33 740
31 25 892
46 24 867
87 25 800
71 89 962
31 19 311
45 56 816
7 41 207
32 70 59
23 12 42
21 2 320
88 72 884
41 95 413
78 96 153
34 7 593
42 27 991
42 94 430
42 26 939
38 89 506
95 19 28
31 60 701
26 52 90
62 52 435
5 88 775
6 13 890
38 47 399
80 90 562
57 83 117
60 13 905
99 13 974
18 91 453
13 93 720
88 84 98
27 62 917
76 17 373
36 82 901
44 26 868
71 52 636
96 58 956
66 23 281
38 86 808
16 100 30
45 43 597
60 51 810
57 80 543
20 84 899
68 40 511
17 25 300
71 75 54
14 76 232
35 44 832
10 52 390
52 93 457
82 25 237
95 29 157
31 99 592
30 42 593
98 65 926
52 98 537
41 92 489
12 7 20
74 1 513
62 99 229
58 48 457
91 51 473
78 56 366
22 31 182
1 12 812
43 48 365
21 64 23
88 43 24
66 41 411
43 93 274
72 38 206
75 85 973
73 39 964
23 71 963
53 65 539
35 38 833
42 6 133
90 52 740
7 4 82
96 19 496
80 12 339
15 46 198
100 68 651
43 64 186
4 79 929
7 26 497
60 81 794
89 98 636
38 36 914
19 94 122
87 67 321
47 12 878
46 16 102
47 51 143
45 65 510
71 83 846
61 37 431
8 14 400
29 27 385
10 28 909
64 46 98
11 75 440
2 94 163
99 40 251
93 38 378
41 90 13
52 82 607
39 83 208
58 22 579
42 34 275
2 63 470
74 7 196
26 11 453
70 99 706
91 22 731
13 95 508
94 6 683
99 20 713
95 71 663
61 50 617
98 59 142
82 33 101
68 37 980
83 56 215
56 2 6
55 43 5
39 34 882
69 12 178
57 27 498
5 69 589
96 42 574
52 17 855
92 100 987
83 70 145
81 95 935
30 77 88
74 37 794
32 53 971
70 22 602
14 52 797
50 16 356
81 72 18
70 51 655
73 20 350
58 34 950
1 65 967
5 75 759
3 51 619
92 11 419
49 42 138
83 99 791
37 34 457
36 63 514
26 1 42
84 64 710
8 45 410
6 74 700
20 26 441
74 34 668
21 36 350
61 27 418
49 59 878
35 96 372
65 72 649
77 60 216
97 75 108
60 22 365
43 1 195
54 25 974
69 61 556
38 55 980
12 48 311
47 53 436
55 96 899
78 97 467
30 40 312
12 2 355
62 35 721
15 28 747
31 81 1000
32 54 960
4 15 963
74 59 178
55 57 158
60 58 242
42 59 46
76 97 278
73 48 368
85 95 75
44 31 686
59 21 103
35 93 415
61 66 344
58 89 338
22 20 558
3 89 338
6 73 568
88 79 138
58 78 714
36 19 338
75 97 883
2 69 889
71 48 546
40 66 15
39 87 233
90 81 430
55 72 622
42 48 461
36 74 236
50 20 63
4 48 295
98 33 569
84 8 355
3 32 891
4 16 902
51 74 436
47 79 42
59 50 697
18 68 158
31 80 218
25 81 666
5 92 193
8 41 708
59 70 442
41 34 153
39 28 511
73 32 667
100 41 673
44 87 586
92 22 594
44 67 721
26 6 745
41 4 175
79 11 28
11 49 923
65 52 565
5 34 765
63 34 572
65 57 918
74 98 357
7 10 557
83 62 37
5 32 664
21 16 304
94 61 675
93 32 957
30 44 64
77 100 61
70 89 724
53 24 597
47 5 875
61 100 622
26 80 336
74 100 980
72 21 955
97 59 485
57 20 15
81 19 154
61 4 324
97 80 654
47 10 50
60 52 590
4 32 584
31 8 411
91 73 842
99 68 476
42 38 980
94 82 165
62 73 674
88 14 252
81 27 340
70 68 834
66 100 541
48 77 2
67 6 381
31 43 79
50 37 276
100 20 451
43 25 995
73 18 374
48 83 83
33 4 231
84 99 870
85 32 422
9 47 690
86 49 137
70 59 622
62 41 912
14 83 456
6 17 148
88 31 585
1 5 669
44 53 47
17 77 517
62 12 86
73 21 247
88 30 231
88 35 958
40 56 544
94 69 270
80 93 676
29 20 664
5 89 348
5 1 248
74 97 498
19 50 215
7 61 916
76 28 396
47 29 660
80 76 12
98 78 596
47 27 85
31 72 846
35 39 695
63 70 266
64 49 701
65 9 990
10 22 384
60 11 45
99 46 169
38 91 942
55 87 372
5 99 148
2 85 332
16 93 536
73 52 846
9 22 190
16 4 318
33 55 803
66 70 174
41 79 899
90 60 425
26 44 798
18 71 35
57 65 501
55 70 487
13 70 109
2 90 955
99 89 801
88 70 760
40 87 46
96 80 94
34 95 420
62 8 942
39 81 180
5 31 592
15 21 809
39 38 599
43 42 890
38 69 867
18 48 993
39 22 76
19 53 165
10 90 878
36 43 607
24 7 893
13 35 298
84 55 946
11 12 858
23 16 876
61 59 945
50 41 364
31 100 381
39 77 72
85 47 500
100 62 549
71 41 926
22 4 431
1 63 308
91 74 748
25 94 856
72 46 939
16 54 727
83 37 186
16 79 518
98 21 677
66 21 862
87 53 475
49 71 369
63 32 455
8 52 226
87 72 275
48 50 716
97 5 329
2 92 819
44 8 696
27 60 533
19 41 179
61 54 54
23 51 239
3 12 425
68 54 679
93 43 280
98 89 564
56 50 533
37 26 944
80 1 190
40 62 790
34 86 651
59 100 468
31 14 105
41 71 699
87 44 427
75 25 32
42 11 15
61 5 622
23 68 450
26 53 82
1 72 944
6 82 182
54 32 948
97 57 214
50 34 565
80 61 655
31 66 497
88 59 188
1 44 591
88 57 28
64 29 843
39 68 568
82 48 460
33 71 332
74 84 361
67 93 181
53 13 959
64 67 882
4 22 588
59 7 799
86 19 376
93 66 49
94 51 199
97 83 179
14 2 83
81 56 243
87 63 389
70 50 123
7 22 360
19 96 922
83 50 786
35 88 6
5 79 27
19 25 45
65 77 767
75 66 848
67 92 273
82 47 142
37 64 590
39 91 790
1 97 600
28 68 689
85 69 852
51 27 153
30 33 168
21 45 670
2 27 597
50 32 283
87 74 187
37 4 323
93 13 551
96 87 609
63 2 260
24 42 803
79 56 693
54 71 899
3 55 435
16 92 666
37 55 831
54 59 86
61 94 14
40 89 199
66 49 989
84 49 41
36 72 93
31 13 100
49 16 555
56 61 289
13 71 829
94 73 538
60 91 399
61 44 679
40 98 404
52 28 40
97 2 492
51 53 433
51 14 212
45 53 897
35 13 848
95 49 789
15 19 668
71 58 328
13 59 860
6 91 51
34 56 82
53 34 23
89 52 997
25 79 693
12 10 963
52 100 451
38 4 74
85 21 412
92 31 284
37 27 232
1 81 493
5 76 573
72 96 699
8 94 333
67 89 12
29 3 749
17 68 392
40 82 549
23 13 653
33 63 110
76 67 474
67 15 736
3 29 605
6 76 906
68 30 684
8 33 369
34 13 471
59 69 27
1 54 83
78 77 300
55 73 32
67 18 133
39 76 437
10 5 385
84 27 738
46 5 887
45 95 417
47 96 563
65 71 263
32 12 377
68 80 223
42 14 29
48 96 313
2 11 283
35 97 670
93 46 992
97 35 212
65 24 107
24 6 321
35 29 614
54 47 698
58 14 54
27 81 857
1 6 595
14 45 487
35 6 720
93 40 724
55 51 384
8 49 304
84 41 390
67 20 814
67 7 240
51 18 604
82 37 964
61 82 330
74 27 570
100 22 723
81 24 692
83 66 955
24 52 426
34 46 683
86 25 757
84 32 544
51 59 335
51 86 846
15 12 520
73 86 712
35 89 358
62 54 505
75 70 510
24 37 423
37 85 146
6 56 838
12 99 468
41 33 108
10 83 606
82 10 851
56 67 16
69 83 942
84 60 671
96 39 152
63 77 543
79 49 610
55 32 507
83 20 951
60 33 549
8 47 665
54 38 935
67 86 674
27 95 953
66 86 843
61 26 884
29 15 303
35 69 3
8 61 612
82 59 316
22 69 833
99 92 412
62 4 547
62 14 937
95 73 618
94 75 921
12 53 293
91 36 948
78 47 356
62 7 630
73 89 219
97 40 239
3 95 202
11 74 823
23 22 853
92 6 179
93 14 605
14 69 643
20 79 629
44 68 236
100 10 729
34 32 525
73 78 307
21 14 683
1 38 439
12 36 218
1 70 85
61 41 104
84 35 973
96 35 271
24 78 568
94 48 378
19 9 69
97 44 831
54 18 409
60 99 436
86 46 472
16 62 334
96 3 568
7 60 290
4 88 412
30 51 512
38 97 761
85 61 364
79 9 665
88 51 711
73 14 956
58 26 81
55 30 49
23 84 335
68 11 405
31 84 466
43 61 380
19 27 558
29 39 511
22 65 94
29 12 247
25 15 391
10 80 371
80 55 327
20 68 848
12 65 972
100 29 55
67 68 96
12 93 266
97 95 931
89 11 890
16 11 55
84 66 261
27 10 679
45 40 965
60 8 951
29 21 667
24 92 50
42 10 519
52 80 514
72 73 910
29 73 210
9 29 394
86 17 52
34 4 428
7 2 635
42 98 439
27 40 900
66 61 817
99 55 732
72 28 280
14 53 364
72 92 404
47 66 14
40 59 271
18 52 610
81 18 442
70 7 108
26 10 986
86 67 467
46 70 210
6 44 695
4 46 110
48 72 474
65 79 103
68 57 382
52 74 433
49 47 213
5 50 799
59 39 846
23 86 450
15 60 949
58 57 704
90 71 513
12 35 842
89 86 149
41 99 581
15 100 495
39 15 263
45 29 920
8 79 512
66 55 819
10 9 986
98 81 662
18 60 289
19 83 957
31 17 43
74 16 101
95 86 911
49 45 189
50 52 241
55 24 180
65 27 403
62 91 992
10 13 658
14 32 431
54 17 519
97 30 322
99 44 922
56 53 613
72 83 286
3 82 969
9 41 291
2 17 589
35 78 462
2 5 681
83 97 431
33 41 107
53 17 649
41 26 981
74 65 635
31 6 7
72 87 776
18 76 441
5 57 744
17 53 753
81 70 90
37 97 188
8 93 722
73 88 528
29 87 608
61 55 758
76 43 381
79 45 454
11 33 904
61 88 182
54 95 206
99 3 491
26 54 910
26 15 832
86 26 541
75 8 652
7 23 496
19 33 823
91 21 959
19 79 254
45 34 879
74 30 768
92 1 37
62 78 261
41 77 715
74 31 524
53 58 214
16 30 280
100 66 476
17 72 720
60 93 869
34 41 135
32 55 665
43 80 451
44 32 182
72 10 520
66 94 823
71 92 461
90 4 258
65 73 331
79 96 673
20 99 152
20 4 96
51 56 200
24 49 295
75 4 326
48 37 131
53 12 623
83 93 358
39 53 742
62 43 553
63 4 544
14 75 767
22 1 611
28 42 788
87 97 664
17 52 544
33 10 684
21 10 554
31 24 952
52 25 776
25 43 458
75 48 254
64 28 188
40 71 190
21 43 900
15 61 617
52 96 535
28 96 414
54 90 85
96 81 910
47 90 912
98 34 367
100 44 983
2 65 664
64 11 686
57 29 222
83 45 400
32 44 472
97 48 235
26 3 517
29 44 923
82 89 909
24 54 519
53 72 443
36 23 482
65 20 191
50 80 430
53 78 112
29 60 622
72 2 919
97 87 884
46 27 504
12 83 334
17 63 844
83 8 329
10 77 128
82 67 685
79 64 663
30 35 308
65 21 133
20 32 676
74 68 504
31 74 355
87 48 620
42 43 937
33 59 277
47 32 396
38 29 494
8 29 78
9 2 941
33 85 542
45 93 608
51 90 476
87 7 268
12 32 210
31 5 461
37 32 603
69 17 200
71 24 485
77 51 548
34 5 748
78 41 704
37 33 512
1 13 372
50 98 171
50 94 761
76 81 716
21 60 628
65 12 482
53 64 284
73 56 80
43 100 707
48 6 825
24 50 78
47 64 338
32 35 454
34 81 859
32 97 81
21 46 495
21 5 718
31 20 726
41 60 398
62 3 596
37 80 955
86 68 161
35 57 11
92 87 209
67 85 15
92 56 495
62 67 373
5 74 905
37 3 870
95 83 998
92 91 204
75 33 745
79 60 312
8 3 945
81 52 674
15 81 314
36 49 138
27 83 106
34 28 16
68 34 442
83 9 527
16 55 715
75 11 325
39 79 607
94 50 811
76 42 259
38 24 829
21 39 723
85 12 263
99 34 724
2 66 75
45 99 624
11 72 244
50 53 856
25 21 862
9 21 424
6 59 788
49 39 12
88 45 86
40 65 176
27 8 579
25 32 542
96 16 243
22 84 650
37 100 912
50 91 263
5 96 963
41 50 456
1 11 49
44 63 434
73 26 909
7 32 646
16 33 978
79 4 428
91 96 940
99 26 106
83 48 537
51 34 343
29 41 657
44 90 929
3 79 603
98 17 655
54 50 72
37 91 867
91 20 67
92 69 919
30 9 760
2 82 879
3 10 593
51 69 68
22 68 868
16 44 109
62 72 845
13 14 748
36 95 721
64 38 59
72 22 688
27 77 504
6 37 880
49 83 538
85 70 362
22 16 37
22 63 779
86 30 552
50 10 152
22 81 917
45 84 119
25 77 78
41 68 105
62 87 242
37 22 698
57 6 236
14 92 807
90 66 740
4 41 674
59 65 49
77 12 869
5 73 97
77 67 993
90 38 86
50 59 124
98 72 733
78 44 391
59 72 77
45 10 459
82 69 204
80 38 386
30 21 714
88 71 472
16 22 973
67 75 697
73 93 387
88 73 964
29 62 31
12 9 135
85 17 81
54 41 337
47 46 180
51 54 234
4 8 485
45 7 34
2 40 570
100 90 45
53 84 583
81 44 827
88 66 81
98 12 461
7 47 689
100 61 116
79 57 875
60 50 680
82 94 94
70 73 704
16 13 337
95 33 57
36 34 107
49 11 284
80 63 282
45 97 681
47 93 92
72 74 882
23 15 31
34 22 985
95 44 4
96 92 333
45 33 551
47 17 979
5 53 458
16 75 955
58 30 716
38 82 493
15 58 260
69 39 86
58 80 618
30 28 711
91 98 60
27 49 190
25 35 814
37 41 302
58 25 41
37 13 290
98 4 334
63 21 680
57 24 223
68 69 317
56 69 169
79 73 585
42 37 147
21 77 102
72 82 777
14 99 680
4 43 98
34 82 992
38 65 715
20 63 997
13 100 230
10 23 434
90 68 307
1 94 998
47 82 93
4 44 55
96 49 557
86 63 421
6 5 169
78 90 109
26 75 891
91 80 251
88 12 997
6 54 373
51 37 486
18 94 40
51 57 984
39 45 576
85 2 828
14 16 130
54 69 748
19 43 682
54 22 859
33 83 21
38 100 254
37 11 904
80 42 674
2 54 219
33 18 20
30 36 716
3 9 973
1 31 276
94 29 272
32 66 718
61 75 467
3 52 720
39 88 65
67 10 945
50 82 532
18 65 273
61 6 5
99 100 824
69 34 489
68 86 283
36 75 808
94 99 406
92 76 430
83 75 290
95 88 858
96 14 499
74 57 872
52 50 784
48 21 959
99 37 205
33 75 145
83 95 129
32 28 768
9 43 990
71 37 956
57 18 952
37 57 760
60 86 653
1 80 131
23 53 441
76 85 522
88 85 163
52 8 621
96 99 140
71 51 345
29 85 893
41 59 851
73 59 630
43 78 802
71 70 222
99 41 332
43 27 695
69 30 109
41 25 451
89 75 47
28 99 380
1 73 825
12 6 855
6 7 558
54 16 670
15 75 981
98 64 685
34 1 127
50 100 935
20 74 941
24 8 164
35 36 777
39 27 689
85 5 798
6 4 130
61 64 571
5 97 425
79 12 606
78 36 963
5 21 714
38 60 250
95 89 355
49 68 847
19 29 152
52 49 793
100 21 468
51 35 23
26 69 95
75 3 178
96 86 623
34 60 922
64 19 214
78 67 489
46 76 239
70 92 802
70 38 91
72 66 256
32 15 410
18 70 348
54 31 889
56 36 630
63 90 290
2 48 857
25 89 892
57 41 672
95 100 625
66 77 520
83 84 412
58 73 933
55 64 496
8 82 957
70 35 129
9 39 132
17 44 890
82 98 106
83 61 883
36 68 329
91 24 348
79 72 217
26 73 435
81 23 607
27 53 549
90 58 606
34 20 989
18 49 556
90 26 646
37 7 210
16 37 126
6 71 521
80 98 411
87 13 324
36 97 422
60 87 171
35 11 316
23 38 970
85 100 997
66 75 184
50 38 707
35 68 595
73 85 719
67 64 294
27 9 21
58 31 625
23 98 150
86 100 137
55 86 598
34 64 115
83 18 176
47 8 63
92 81 824
30 4 426
50 75 932
26 79 770
51 80 984
6 30 617
9 70 688
26 50 283
82 9 389
18 19 570
42 71 690
30 94 849
19 71 75
20 39 106
22 14 66
32 99 112
80 28 903
55 67 502
77 3 637
38 23 540
59 82 722
28 24 244
73 24 549
55 93 688
90 91 662
83 80 866
52 11 392
40 80 527
46 11 440
91 58 701
87 90 88
80 25 603
52 89 960
89 55 895
84 58 975
90 85 231
3 97 304
56 37 159
8 68 104
38 18 946
42 89 710
30 16 153
80 5 261
86 37 943
19 69 99
24 38 73
91 42 553
48 26 334
80 59 780
23 45 961
87 6 673
99 23 506
93 62 390
82 56 212
6 52 964
44 43 58
43 73 331
59 66 53
88 36 991
88 86 688
94 17 229
45 13 353
76 2 805
45 75 307
52 48 504
1 43 312
47 31 819
14 85 291
46 41 936
40 3 794
54 85 814
69 98 639
74 92 999
2 68 459
72 17 918
67 3 52
21 65 359
56 19 637
9 95 205
7 5 989
98 79 505
19 51 145
14 97 865
60 78 308
79 69 875
97 14 158
28 100 293
84 33 687
14 1 692
97 85 180
19 95 750
84 2 364
27 7 588
50 95 60
25 75 839
86 50 150
11 13 697
61 14 463
94 72 165
29 97 651
15 79 496
28 83 655
49 4 947
100 64 120
49 31 608
81 66 55
3 48 549
17 54 222
19 22 602
91 38 419
26 99 284
90 20 420
80 97 818
23 35 106
24 30 184
46 55 842
36 11 401
67 78 736
90 97 838
62 68 518
32 88 780
34 27 935
19 26 968
93 22 175
39 65 92
84 70 116
82 84 524
80 95 225
71 98 665
38 33 913
21 54 606
75 19 461
54 28 811
75 46 598
19 44 415
95 45 526
56 6 920
75 26 798
10 3 761
45 64 677
20 15 886
47 62 793
87 47 598
6 94 621
88 97 523
6 32 695
56 29 572
47 67 637
61 32 271
74 58 217
90 10 595
31 73 559
87 81 820
18 89 362
60 61 333
54 70 742
30 67 67
80 53 561
10 38 919
74 42 880
30 17 652
57 62 889
6 83 812
95 10 218
93 75 46
47 48 174
42 53 756
61 20 463
23 74 904
59 12 544
92 26 431
28 56 402
93 92 764
27 3 77
74 55 985
40 19 86
7 37 842
33 38 591
81 30 404
28 9 746
5 36 229
95 3 560
95 32 588
29 82 318
78 12 455
7 95 824
97 47 405
11 96 196
60 92 950
3 88 221
23 96 409
95 11 908
12 46 591
90 46 622
34 40 912
42 35 197
5 38 104
38 5 288
46 61 876
38 9 423
50 48 460
11 9 338
5 48 924
80 64 853
56 11 56
65 63 696
36 32 882
91 93 372
6 10 355
9 44 320
88 75 255
69 62 515
68 31 729
69 68 412
30 25 993
73 27 258
22 70 853
61 74 248
70 27 864
62 70 855
31 35 539
49 86 588
24 94 174
99 36 106
74 66 502
13 44 993
33 37 39
17 24 329
69 64 991
76 1 224
91 72 934
88 11 614
76 21 292
29 71 511
51 81 400
47 77 714
81 77 137
64 3 489
35 14 721
7 34 817
28 53 617
63 26 200
69 7 987
80 99 209
99 11 368
45 31 743
91 59 141
24 23 865
44 33 20
20 85 261
8 9 782
32 18 251
91 14 3
65 93 666
43 60 48
55 49 110
18 21 583
54 55 157
90 31 645
20 97 393
81 9 527
21 71 232
7 77 585
4 52 966
18 13 150
97 9 802
89 14 200
71 12 125
16 85 266
24 74 471
77 89 268
33 24 264
9 59 512
70 48 497
14 19 95
51 72 512
17 96 897
44 5 707
76 80 528
17 43 300
13 31 228
51 17 932
63 43 695
10 56 677
10 15 75
70 33 108
88 21 712
96 52 352
60 46 345
81 2 408
72 39 590
15 35 228
16 80 724
43 70 407
10 47 363
73 70 782
69 26 608
3 71 752
14 82 206
44 38 561
40 46 130
90 27 579
1 66 647
89 4 978
43 14 15
95 54 780
83 64 571
77 90 345
51 28 469
76 78 922
67 40 766
43 19 818
61 8 657
77 40 233
80 67 779
27 57 838
92 38 427
89 9 101
35 9 37
84 29 997
36 15 961
10 43 846
87 50 103
65 100 245
69 25 358
81 46 867
72 19 590
100 45 408
24 77 729
14 80 968
97 52 906
26 51 543
45 71 97
8 66 625
2 64 114
35 40 8
85 66 78
35 37 592
35 7 772
13 60 51
59 38 258
73 12 829
30 7 12
37 73 40
92 51 329
43 33 162
30 14 317
21 50 455
95 18 832
47 3 237
88 92 704
72 53 756
89 37 531
100 36 885
31 44 743
1 45 212
25 59 364
11 77 305
32 46 91
25 87 452
63 93 105
80 37 431
91 25 811
91 28 141
77 86 78
54 65 836
93 21 510
53 38 838
27 67 385
20 14 783
80 44 398
35 34 111
63 67 175
89 7 74
80 27 978
66 60 379
62 31 702
23 40 367
16 84 579
77 64 22
14 67 554
9 90 635
89 32 627
32 93 692
23 46 848
94 44 683
93 4 699
22 83 150
8 51 786
18 100 211
6 85 197
86 84 531
24 18 772
5 70 730
41 45 587
73 31 824
11 22 220
56 54 822
92 37 615
38 16 887
52 88 146
98 60 359
87 84 516
57 94 35
14 63 720
58 94 316
84 69 162
87 75 438
42 47 734
41 10 107
66 27 402
17 61 122
7 53 377
85 93 262
54 24 582
53 23 183
4 26 578
51 76 443
61 91 816
14 37 834
9 33 864
76 100 787
64 44 161
54 66 879
85 20 486
48 99 758
90 93 721
64 90 32
3 57 684
63 31 447
94 63 16
1 17 508
13 30 733
10 75 872
34 19 258
18 39 664
65 55 962
67 39 437
37 92 272
4 19 786
24 58 20
